"","pv5math","gender","escs","video_games","interest_broad_science","test_anxiety","ISCED_orient","school_id"
"1737",0.365821774421915,0,0.5507,0,0.7532,-0.2039,0,67
"1738",1.85193524029402,0,0.1783,0,0.5662,0.0921,0,67
"1739",0.805871987013627,0,0.3489,1,-0.7097,-1.9346,0,67
"1741",0.247974600029355,0,-0.1205,0,0.7736,0.7186,0,67
"1742",0.487591912121672,0,0.1631,0,-0.0034,1.7952,0,68
"1743",-0.0551788901218827,0,1.0016,0,0.5305,2.5493,0,68
"1744",-1.01079918531128,0,-0.1173,1,0.4846,0.206,0,68
"1745",-0.0838832239460106,0,1.2978,0,0.9311,2.5493,0,68
"1746",1.09857931550536,0,0.0551,0,0.1562,0.7993,0,68
"1747",1.05575457484927,1,0.6127,1,0.5195,1.3578,0,68
"1748",1.85134736106643,1,1.2804,1,-0.0369,-0.5644,0,68
"1749",-0.00390903825405303,1,0.6062,1,-0.4908,1.3418,0,68
"1750",-0.775003088198312,1,1.0439,1,1.4771,-0.698,0,68
"1752",-0.248263300276385,1,0.4726,1,0.763,1.3538,0,68
"1753",-0.161765916232115,0,1.1653,1,1.0258,1.1199,0,68
"1755",-1.11223096281033,1,1.6383,1,0.7736,1.7237,0,68
"1756",-1.03071924683083,0,-0.3717,0,-0.4375,2.5493,0,69
"1757",-1.55418047752195,0,-0.0088,0,0.2913,-0.5224,0,69
"1758",0.781135837975741,0,0.9328,0,0.7595,0.7153,0,69
"1759",1.40721590999086,0,-0.31,0,-0.0516,0.0031,0,69
"1760",0.713111428121556,0,0.4056,1,0.9736,-0.6237,0,69
"1761",1.89266848754425,0,-0.1957,0,0.0795,-0.308,0,69
"1762",1.07789048884204,0,-0.1979,0,0.0381,1.8135,0,69
"1763",0.0363154673569154,0,-0.6009,1,-0.0604,2.5493,0,69
"1764",1.31668250894178,0,-0.0203,0,0.3685,1.0605,0,69
"1765",0.72623696241451,0,-0.1981,0,-0.3942,2.5493,0,69
"1766",0.636167081525646,0,0.5077,1,-0.3608,-0.0836,0,69
"1767",1.00743542448916,1,-0.445,0,-0.2256,0.206,0,69
"1768",0.287803417698675,1,0.8617,1,-0.2458,1.1311,0,69
"1769",1.07106204550617,1,1.6894,1,0.7023,-0.2039,0,69
"1770",1.39315203000771,1,0.5291,1,-0.0968,-0.4671,0,69
"1771",0.516635407038641,1,-0.2752,0,-0.0529,0.7721,0,69
"1772",0.561495114251772,1,-0.4118,0,1.0291,2.5493,0,69
"1773",0.278103410443415,1,0.8294,0,0.2436,0.8701,0,69
"1774",1.00485780018357,1,-0.4767,1,0.0223,0.7993,0,69
"1775",2.52304229051854e-05,1,-0.3274,1,-0.0286,0.4517,0,69
"1776",-0.707736138118138,1,-1.3547,0,0.1329,1.0461,0,69
"1777",0.669653586758835,1,-1.038,0,0.1537,-0.5562,0,69
"1778",0.0160223286352493,1,-0.0629,0,-0.2052,-1.7918,0,69
"1779",-1.11784973158173,0,0.4244,0,0.4707,-1.3753,1,70
"1780",-0.922752965609706,1,-0.7342,0,-1.2668,-0.3772,1,70
"1781",-0.625625237541281,1,0.2148,1,1.2758,-0.3661,1,70
"1782",-0.575282425993883,1,-0.3705,1,0.4447,2.5493,1,70
"1783",0.398471682292762,1,-0.2051,0,1.6345,-0.1593,1,70
"1784",-0.462635721691555,1,-0.4894,1,0.3135,-0.5792,1,70
"1785",1.34549989646352,1,-0.3845,1,1.111,-2.505,1,70
"1787",0.328197503856063,0,-0.1524,0,0.438,-1.6189,1,70
"1788",0.237698018916266,0,-0.2456,1,0.206,-0.3318,1,70
"1789",-0.342617916304811,0,-0.6991,0,0.7043,-2.505,1,70
"1790",0.0905247153627021,0,1.0942,0,0.9138,-0.0746,1,70
"1791",0.0687618785720581,0,-0.2289,0,0.0795,0.94,1,70
"1792",0.498524204680921,0,-0.2347,0,-0.012,-0.7766,1,70
"1793",-1.4759020972942,0,0.2872,0,0.2436,0.1966,1,70
"1794",-0.634613006501572,0,-0.1538,1,0.1042,-0.2067,1,70
"1795",0.634075588119792,0,-0.2023,1,-0.727,-0.5792,1,70
"1796",0.505669198370108,0,-0.7939,0,-0.6418,-1.2332,1,70
"1797",0.276373688869925,0,0.4373,0,-0.1991,0.5209,1,70
"1798",0.962406136729608,1,0.0899,1,-0.4969,-2.505,1,70
"1799",-0.321171629867485,1,-1.5388,1,0.5305,0.0367,1,70
"1800",1.20707694910526,1,-0.2155,1,0.7043,-1.005,1,70
"1801",0.731810509706868,1,1.0469,1,0.5305,-0.6425,1,70
"1802",-0.721042558327275,1,0.8155,1,-0.5747,-0.2039,1,70
"1803",0.0927744839452163,1,0.7556,1,0.438,-0.0908,1,70
"1804",0.95501242490567,1,-1.0336,1,0.438,-0.4305,1,70
"1805",1.45669951343639,1,-0.5012,0,0.0284,0.0998,1,70
"1806",-0.145440962296691,1,-0.2756,1,0.4242,-1.3753,1,70
"1807",0.578215756128844,1,1.6928,1,0.4759,2.5493,1,70
"1808",0.511333188620556,0,-0.9298,0,0.1042,-0.0374,1,70
"1809",0.553219583586447,0,-0.4753,0,-0.0034,0.3333,1,70
"1810",0.364046831369379,0,-0.9434,0,-0.2127,-0.4671,1,70
"1811",0.398878675604171,0,-0.4988,0,0.6584,-0.2039,1,70
"1812",1.18293998466473,0,0.6705,0,0.4952,-0.3661,1,70
"1813",-0.434756679860007,0,-0.6772,1,-0.0529,0.5306,1,70
"1814",-1.12828458787148,0,-0.6798,0,0.1138,2.5493,1,70
"1815",-1.11451464750213,0,0.6891,0,0.5392,0.3479,1,70
"1816",1.18918054877301,0,-0.5415,0,1.4315,-0.9024,1,70
"1817",1.70156251709799,1,0.2665,1,1.4193,-1.1166,1,70
"1818",0.882816333609537,1,-1.0762,0,1.0687,-1.3753,1,70
"1819",0.460843407266261,1,0.0821,0,-0.6418,-0.3231,1,70
"1820",-1.02182192082862,0,-0.3564,0,0.7736,0.5209,1,71
"1821",-0.873303278273456,1,-0.7446,1,0.4161,1.0016,1,71
"1822",-0.464433275483613,1,-0.7131,0,0.1379,0.0367,1,71
"1823",-0.130743981606905,1,-1.4721,1,0.1987,-0.3609,1,71
"1824",0.0637988212468142,1,0.2691,1,0.2649,-0.308,1,71
"1825",-0.804216163661701,1,-0.0711,1,-0.6188,0.4653,1,71
"1826",-0.0616794777346725,1,-1.3813,0,0.0284,0.5306,1,71
"1827",0.235742189947548,1,-0.6192,0,1.0687,-0.0836,1,71
"1828",-0.529936587881013,1,1.255,0,-0.3744,1.7952,1,71
"1829",-0.639655201415145,0,-0.5441,1,0.3315,1.0461,1,71
"1830",0.362147529249469,1,-0.1529,1,0.4985,0.2594,1,71
"1831",0.0592201464934581,1,-0.675,0,1.1477,2.5493,1,71
"1832",-0.154722670870779,1,0.7188,1,0.1738,0.7186,1,71
"1833",1.0581173971294,1,0.797,1,1.4741,0.6007,1,71
"1834",-0.1458479556081,1,1.3567,1,0.7043,-0.0374,1,71
"1835",-0.500610458720009,1,0.5911,0,1.0721,1.1311,1,71
"1836",0.4084995452711,1,-1.3237,1,-1.0207,-0.4671,1,71
"1837",1.0418150539335,1,1.1959,1,-0.2348,0.7993,1,71
"1838",-0.965532484786744,1,-1.7193,1,0.2212,0.5306,1,71
"1839",0.037559058030666,1,1.1978,1,0.5305,-1.3343,1,71
"1840",-0.366924461291764,1,-0.6075,1,0.0683,-0.7959,1,71
"1841",0.515301373406798,1,-0.4429,1,-0.8161,0.3366,1,71
"1842",0.295117991934283,1,-0.2452,1,-0.9308,0.6007,1,71
"1843",-0.401824137745125,1,-0.9118,1,0.8509,0.7859,1,71
"1844",0.175190629505631,1,-0.4576,1,0.6098,0.4517,1,71
"1845",1.05062193697761,1,1.1433,1,0.9248,0.7993,1,71
"1846",0.61685750997322,1,-0.0241,1,0.4161,0.2092,1,71
"1847",-0.683520036089275,1,0.6338,1,1.4315,-0.4671,1,71
"1848",-0.115504343168573,1,0.1367,1,1.0654,0.7291,1,71
"1849",-0.797274666628218,1,-1.181,1,0.1617,1.181,1,72
"1850",-1.72216696680621,1,-0.2574,1,-0.1239,-0.0374,1,72
"1851",-1.0882974950255,0,-0.7493,0,0.228,1.9474,1,72
"1852",-1.25510822585457,0,-1.006,0,-0.2052,-0.1522,1,72
"1853",-1.38109526647532,0,0.3168,0,-0.6381,0.8531,1,72
"1854",-0.356670490918198,0,-0.8896,0,0.5305,0.5306,1,72
"1855",-0.783843887351706,0,-1.1477,0,-0.3744,1.8135,1,72
"1856",-0.241920987840255,0,-0.673,1,-0.237,1.4098,1,72
"1857",1.30580674323134,0,1.9303,0,0.438,-0.308,1,72
"1858",-0.298210423882135,0,1.2342,1,0.0795,1.0461,1,72
"1859",-0.455875110574253,0,-0.9221,0,-0.3199,-0.0746,1,72
"1860",-0.520914902811437,1,-1.7372,1,-0.178,1.0461,1,72
"1861",-1.6256417197836,1,-1.6988,1,0.4707,-0.2067,1,72
"1862",-0.50893121086438,1,-1.6568,1,0.4913,-0.4221,1,72
"1863",-0.57616424483527,1,-1.4402,0,0.1473,1.9474,1,72
"1864",-0.24056434346889,1,0.1143,1,0.6098,1.0016,1,72
"1865",-1.39063699855392,0,-1.4374,0,-0.1586,0.7186,1,72
"1866",-0.321906478901974,1,-1.5437,1,-0.6447,0.5736,1,72
"1867",-0.784804843781423,1,-0.3079,1,0.3721,0.7993,1,72
"1868",-1.20910667629554,0,-2.0651,0,0.8721,0.8425,1,72
"1869",-1.38514258884989,0,-1.4283,0,-1.0724,-0.6871,1,72
"1870",0.0974096855473792,0,-0.6455,0,-0.3187,0.5306,1,72
"1871",-0.282970785443803,0,-1.1573,1,-0.0095,0.4752,1,72
"1872",-1.26299937394801,0,-1.2789,0,0.7577,0.7186,1,72
"1873",-1.7492998542335,0,-1.2006,0,-0.2052,0.5209,1,72
"1874",-0.2245220237775,1,1.0045,1,0.2719,-0.5644,0,73
"1875",0.693688802871515,0,0.6068,0,0.1682,1.4987,0,73
"1876",2.15508873044526,0,1.6292,0,-0.4345,0.2092,0,73
"1877",1.67438440819164,0,-1.9618,0,1.0258,2.5493,0,73
"1878",0.295231045631897,0,-0.2868,0,0.6193,0.1409,0,73
"1879",-0.0738779717071949,0,1.1946,0,-0.1166,-0.7236,0,73
"1880",1.51404034886608,0,0.4797,0,-0.1178,0.4517,0,73
"1881",1.6266305263196,0,1.0891,1,1.7321,2.5493,0,73
"1882",1.36313627329126,0,0.5166,0,0.4913,-0.1433,0,73
"1883",1.7790042999634,0,1.2744,0,0.1075,1.5125,0,73
"1884",1.09541381197217,0,0.7672,0,-0.7097,0.1016,0,73
"1885",0.773402965058962,0,-0.408,0,0.438,1.0016,0,73
"1886",1.5466111191486,1,1.27,1,-0.0199,0.6007,0,73
"1887",1.96928497841708,1,0.3352,0,1.1997,1.0016,0,73
"1888",1.87606089936479,1,1.3018,0,0.3643,0.206,0,73
"1889",0.636155776155885,1,0.7401,1,1.6345,-0.9377,0,73
"1890",1.39907604376267,1,1.3596,1,0.7532,0.2495,0,73
"1891",1.58948108128373,1,-0.1911,1,0.438,1.3538,0,73
"1892",2.55792166578253,1,0.942,0,0.3583,-0.7766,0,73
"1893",1.90606535071148,1,1.1473,1,0.9138,-0.5792,0,73
"1894",0.313421385577947,1,1.1617,1,0.6026,0.4065,0,73
"1895",1.99084431855202,1,-0.0554,1,1.6345,-0.2844,0,73
"1896",1.22571950384176,1,-0.1173,1,1.075,1.1059,0,73
"1897",0.859075057110652,1,1.244,1,0.964,0.7993,0,73
"1898",1.14467130802248,1,-0.6754,0,0.7736,0.6758,0,73
"1899",1.47732050788114,1,1.4678,1,-0.0034,0.4517,0,73
"1900",1.14185627095189,1,1.0726,0,1.111,1.288,0,73
"1901",0.707922263401085,0,0.6827,0,1.1786,-1.7918,0,73
"1902",2.15444432436886,1,1.3265,0,1.4193,1.7184,0,73
"1903",0.474862065770364,0,0.3853,0,-0.5551,-0.0509,0,74
"1904",0.214499400165927,1,0.3192,1,0.5305,0.3781,0,74
"1907",-0.042516875989144,1,-2.0102,0,0.5305,1.1338,0,74
"1908",2.27807984807924,0,-0.1359,0,0.2009,-1.9346,0,74
"1909",-0.462443530405611,0,0.9905,0,-0.7341,1.4987,0,74
"1910",0.623358097586009,0,0.762,0,-1.0207,-0.4671,0,74
"1911",1.44799437872013,0,-0.0041,0,-0.679,-0.0345,0,74
"1912",-0.225471674837456,0,-0.9428,0,0.6496,0.9277,0,74
"1914",-0.602641420816407,0,-0.8469,1,-0.4908,-1.1801,0,74
"1915",1.59768877973048,0,-0.7295,0,0.6584,-0.2039,0,74
"1916",1.30820348162075,0,-0.0849,0,1.1786,-0.3165,0,74
"1917",-0.78157150802967,0,-0.7828,0,-0.1389,-0.4248,0,74
"1918",0.843462341470195,0,-0.4765,0,0.2913,-0.7292,0,74
"1919",1.61451116993541,0,-1.1578,1,0.1537,0.0752,0,74
"1920",1.07752871700968,0,1.3807,0,0.4805,-1.39,0,74
"1921",0.467377910988336,0,1.026,1,0.7736,-2.505,0,74
"1922",2.08384229020908,1,0.5743,0,0.5305,-1.3753,0,74
"1923",0.705683800188333,1,-0.4632,0,0.0764,1.1168,0,74
"1924",0.887372397623371,1,0.4705,1,0.8687,-0.3661,0,74
"1926",0.995033433860934,1,1.3944,1,1.4193,-0.6788,0,74
"1927",0.806358117913366,1,0.006,0,0.8721,-0.9377,0,74
"1929",1.13846466002348,1,0.9734,1,-1.3032,-1.4251,0,74
"1930",1.93049625476581,1,-0.203,1,0.7985,-0.9464,0,74
"1931",-0.55501189801174,1,0.218,1,-0.237,-1.3753,0,74
"1932",0.516115360029617,0,-0.1684,0,-0.2865,1.5125,0,74
"1933",1.12937514273534,0,-1.1331,1,-0.0095,-0.1593,0,74
"1934",0.739000724875101,0,-0.1601,0,0.2009,-0.7999,0,74
"1935",-0.258698156566133,0,-0.7837,1,0.2436,-0.6762,0,74
"1936",0.0328108027308895,1,1.3389,0,0.9138,-1.1801,0,74
"1937",1.99618045307939,1,-1.4087,1,-0.2805,-0.4942,0,74
"1939",2.97242174271353,1,1.1872,1,1.1786,-2.505,0,74
"1940",0.210565131488969,1,0.7093,1,0.5305,2.5493,0,75
"1941",1.69403314083691,1,1.255,1,-0.0095,-1.7918,0,75
"1942",-0.0792141062345637,1,-0.083,1,0.1535,0.9468,0,75
"1944",0.172104263560775,0,0.3499,1,-1.0606,0.2092,0,75
"1945",-0.160544936297886,0,0.8241,0,-0.0801,-0.0345,0,75
"1946",0.535198824186816,0,0.715,1,0.964,2.5493,0,75
"1947",1.95146771567315,0,0.9465,0,-0.2371,0.5209,0,75
"1948",0.58287356847053,0,-0.4271,0,0.7736,-0.308,0,75
"1949",0.986814430044414,1,0.7685,1,0.7129,-0.7999,0,75
"1950",1.30750254869554,1,0.3497,1,0.3721,-0.0345,0,75
"1951",1.54986706563987,1,-0.0522,0,0.1682,-0.0799,0,75
"1952",1.90550008222341,1,0.3686,1,1.4193,-0.6237,0,75
"1953",0.623606815720759,1,0.2817,1,0.1377,0.3265,0,75
"1954",0.07265092576997,1,0.2281,1,-0.5893,0.1441,0,75
"1955",0.777111126340692,1,0.4204,1,0.5305,1.181,0,75
"1957",0.568300946848118,1,0.3266,1,-0.1239,0.7721,0,75
"1959",1.31558588807492,1,1.3282,1,1.4193,0.5903,0,75
"1960",0.649043897683851,1,-0.0941,1,-0.1178,0.5736,0,75
"1961",1.51779373162686,0,1.0997,0,1.1029,-0.0746,0,75
"1962",0.627597611246524,0,1.1841,0,-0.3732,1.0945,0,75
"1963",0.96127559975347,0,-0.5202,1,-0.1178,2.5493,0,75
"1964",0.494770821920145,0,0.2626,0,0.0345,-0.2702,0,75
"1965",-0.0519681651096526,0,0.5121,0,0.0795,0.4517,0,75
"1966",-0.0865173751004107,0,0.9498,1,-1.0533,-2.505,0,75
"1967",0.719702458692437,0,0.8099,1,0.7165,-0.4671,0,75
"1969",0.481407874862201,1,-0.0356,1,0.6584,-0.5224,0,75
"1970",1.28090101364703,1,-0.1483,1,1.4193,0.5306,0,75
"1971",1.0398253088555,1,1.1508,1,0.2719,-0.7849,0,75
"1972",1.11101522224287,1,1.2244,1,0.2405,-1.1074,0,75
"1973",0.235346502005901,1,1.3434,0,2.4511,-2.505,0,75
"1974",-0.408313419988154,1,0.7438,1,2.4511,1.0016,0,75
"1975",0.639547387084296,1,0.4499,0,2.4511,0.2158,0,75
"1976",1.30679031040058,1,1.084,1,0.7546,0.3104,0,75
"1977",0.769457391012242,1,1.2742,1,0.6584,0.7291,0,75
"1978",0.807714762284731,1,0.6425,1,0.5898,0.1409,0,75
"1979",0.538285190131671,0,0.0583,0,-0.5836,0.9715,1,76
"1980",0.80160986261359,0,-0.808,0,0.2349,0.3547,1,76
"1981",-0.0862912677051834,0,-1.3899,0,0.1976,1.4098,1,76
"1982",-1.19237472904871,0,0.6986,0,0.3315,1.3418,1,76
"1984",-0.164479204974844,0,-0.4578,0,-0.2052,0.5209,1,76
"1986",1.74721360019441,0,-0.1882,0,0.5429,0.5348,1,76
"1987",0.0243204700400974,0,0.1207,1,0.3834,-0.2729,1,76
"1988",0.248912945719548,0,-1.0042,0,0.9248,0.3265,1,76
"1989",0.0551389080096023,0,0.4229,1,1.1786,0.5209,1,76
"1990",1.59871756837877,1,-0.3939,1,0.763,-0.4671,1,76
"1991",-0.165768017127641,1,-0.5506,1,0.5305,-0.2683,1,76
"1992",0.986893567632744,1,0.6199,0,0.228,0.2594,1,76
"1993",-0.0282268886107675,1,0.0298,1,0.472,0.206,1,76
"1994",1.47510465540791,1,-0.0426,0,0.5305,-0.6871,1,76
"1995",-0.259263425054202,1,-0.8207,0,0.9562,0.7993,1,76
"1996",-0.439425797571454,1,0.3206,0,0.5305,-0.7236,1,76
"1997",1.21490026498013,1,-0.9105,1,0.9562,-0.308,1,77
"1998",-0.11218056445873,1,-0.3497,1,0.5689,-0.2616,1,77
"1999",-1.66037181569054,1,-0.9214,1,0.8759,1.2108,1,77
"2000",1.72279400150985,1,0.5662,1,1.7541,-0.8026,1,77
"2001",1.6977526074884,1,0.2542,1,1.168,-0.9848,1,77
"2002",0.463240145655672,1,0.4681,1,0.4846,0.0752,1,77
"2003",1.5034698281392,1,-0.8377,1,1.1786,-0.0345,1,77
"2004",-0.804329217359315,1,-0.3955,0,0.5305,0.3945,1,77
"2005",1.59460241378563,1,-0.046,0,0.6496,-1.3753,1,77
"2006",-0.683237401845241,1,0.0983,1,0.5305,-0.1391,1,77
"2007",-0.164558342563174,1,0.3142,1,0.5305,-0.4221,1,77
"2008",-0.285537104379635,1,-0.2151,1,-0.3744,-0.2039,1,77
"2009",-1.28799554649041,1,0.3133,1,0.4348,-1.9346,1,77
"2010",1.96293136061119,1,-0.5955,0,-1.0207,-0.2154,1,77
"2011",2.22461675447771,1,0.032,0,0.0177,-0.9377,1,77
"2012",0.878068078309761,1,0.3577,1,0.2201,-1.5176,1,77
"2013",0.188576187303097,1,-0.1933,1,2.4511,-0.6425,1,77
"2014",0.811174205431712,1,-0.2392,1,0.4827,0.2594,1,77
"2015",0.562309100874591,1,0.1366,0,-0.3744,-0.9377,1,77
"2016",0.547521677226714,1,0.5115,1,0.2009,-0.0345,1,77
"2017",1.15842994302207,1,0.1796,0,0.5305,-0.6871,1,77
"2018",0.935555883546345,1,0.3806,1,0.9829,-2.505,1,77
"2019",-0.105340815753098,1,1.0623,1,0.5809,-0.4071,1,77
"2020",1.31390138798048,1,0.1945,1,1.2179,-0.2616,1,77
"2021",0.417125542399029,1,0.696,1,2.4511,-0.6739,1,77
"2022",0.403672152382995,1,0.0128,1,0.6584,0.0752,1,77
"2024",1.25911556611686,1,-0.3293,1,-0.0529,-1.5176,1,77
"2025",1.74314366708032,0,3e-04,0,-0.237,-1.464,1,77
"2026",0.883505961164981,1,-0.0518,1,0.7736,-0.3661,1,77
"2027",0.194647170864955,1,-0.3823,0,1.1561,-0.6871,1,77
"2028",0.134491298364685,1,-0.332,0,-0.3247,-1.0698,1,77
"2029",1.63474778180827,1,-1.6555,0,0.1976,-0.308,1,77
"2030",1.34457285614309,1,-0.4635,0,-0.2681,-1.0698,1,77
"2031",0.581030793199426,1,-0.7684,1,-1.0207,-0.5792,1,77
"2032",0.215200333091132,1,-1.0032,1,0.8414,-2.505,1,77
"2033",1.15577318112815,1,-0.9002,0,0.5305,-0.9352,1,77
"2034",1.05806087028059,1,1.0118,0,0.9562,-2.505,1,77
"2035",-0.365963504862048,1,-1.165,1,0.0979,-0.4305,1,77
"2036",-1.28487526443627,0,0.6851,1,-0.4122,0.7856,0,78
"2037",-1.53210109037799,0,0.5143,0,0.228,1.1311,0,78
"2038",-1.65078486213289,0,0.6968,0,0.9311,1.3538,0,78
"2039",-0.709341500624253,0,-1.1248,0,-0.1178,1.0016,0,78
"2040",-0.210209425659601,1,1.1091,1,1.6345,2.5493,0,78
"2041",1.71177126599251,0,0.8157,0,0.2009,1.0016,0,78
"2042",1.11395461838082,0,0.5183,1,0.438,1.0461,0,78
"2043",1.40807511809272,0,0.6291,0,0.6496,0.5209,0,78
"2044",0.322352627689432,0,0.4723,0,0.6584,0.8425,0,78
"2045",0.370106509561476,0,-0.5895,0,0.0795,0.0921,0,78
"2046",-0.416068903644456,0,-0.3987,0,0.9248,2.5493,0,78
"2047",-0.710686839625857,0,-1.3748,1,-1.6546,-0.4221,0,78
"2048",-0.469645050943606,0,-1.1256,0,-2.4981,-0.4753,0,78
"2049",-1.76109135489462,0,-1.055,1,-0.4342,0.6007,0,78
"2050",-0.5999507428132,0,-0.677,0,-0.0034,0.8425,0,78
"2051",0.232768877700307,0,0.0201,0,0.3315,0.4752,0,78
"2052",-0.6094924748918,0,-1.8723,1,-0.1558,1.4394,0,78
"2053",1.14908040222941,0,0.1543,1,-0.8903,-0.5644,0,78
"2054",0.639875242807376,0,-0.4854,0,0.6265,0.7993,0,78
"2055",-0.270953177387463,0,-0.0568,1,1.365,1.1338,0,78
"2056",0.10301714894902,0,-0.8859,0,-0.1315,0.5209,0,78
"2057",0.20069554368729,0,0.6197,1,-1.1524,-0.0374,0,78
"2058",-0.861172616519503,0,0.211,0,0.4447,1.7184,0,78
"2059",0.943254840353841,0,1.228,0,-0.1991,0.5209,0,78
"2060",-0.414678343163807,0,0.2641,1,-0.0034,0.7993,0,78
"2061",0.401399773060958,0,1.3923,0,0.6496,-0.0345,0,78
"2062",-0.753138503079815,0,0.2844,1,-0.2865,0.5209,0,78
"2063",0.170951115845115,0,-0.8863,1,0.3315,0.7993,0,78
"2064",-0.595112044555333,0,0.5565,0,0.5305,0.7993,0,78
"2065",-0.470583396633801,0,-1.04,1,0.4932,-0.0997,0,78
"2066",0.0660033683502826,0,-1.0384,0,-0.0968,-0.4221,0,78
"2067",-0.457175228096811,0,-1.5264,0,-0.3683,1.8135,0,78
"2068",0.313737935931266,0,-1.084,0,-0.0443,1.1338,0,78
"2069",-1.00036432902154,0,-1.1395,1,-0.2704,-0.4671,0,78
"2070",0.651316277005887,1,-0.6224,0,0.2649,0.5209,0,78
"2071",0.955995992074909,1,0.8586,0,-0.0831,-0.1405,0,78
"2072",-0.553564810682284,1,-0.0948,0,-0.0908,-0.0836,0,78
"2073",-0.194901955002701,1,-0.5169,0,0.2372,-1.6189,0,78
"2074",-0.108675899832704,0,-0.1327,0,0.1206,-0.4671,0,78
"2075",-0.443744448820299,1,-0.7337,1,-1.1289,-1.0668,1,79
"2077",-0.434033136195279,1,-0.7923,1,-0.5157,-1.5176,1,79
"2078",0.139183026815655,1,-0.7624,1,0.5305,-1.3753,1,79
"2079",0.145050513721808,1,-0.3688,1,-0.3744,-0.6656,1,79
"2080",-0.211645207619296,1,-0.656,0,1.2381,-2.505,1,79
"2081",-0.497444955186824,1,-0.7098,0,1.4903,-0.9464,1,79
"2082",0.663232136734375,1,-0.1625,1,-0.1449,-0.2039,1,79
"2083",1.76154880905184,0,-0.3151,0,0.3315,0.2563,1,79
"2084",0.695768990907609,0,-0.7182,0,0.763,0.0752,1,79
"2085",0.523949981274249,0,-0.7214,0,0.6584,-1.4483,1,79
"2086",0.466383038449334,0,-1.6419,0,0.5392,0.6007,1,79
"2087",0.157237702324569,0,0.0835,0,0.0795,0.6531,1,79
"2089",1.13449647523724,0,1.0863,0,0.4263,-2.505,1,79
"2090",0.791808107030479,0,-0.5464,1,0.9659,0.0921,1,79
"2091",-0.078422730351267,0,-0.294,0,0.0223,-0.6871,1,79
"2092",-0.497704978691336,1,-0.4892,1,0.6584,-0.4221,1,79
"2093",0.718752807632481,1,-0.218,0,0.4428,-0.7849,1,79
"2094",-0.309934092324679,1,-1.0251,1,-0.0968,0.5769,1,79
"2095",-0.196450790660009,1,0.906,1,0.5305,-0.1593,1,79
"2096",-0.533972604885823,1,-0.5295,0,0.1329,-0.9024,1,79
"2097",0.0563485825740696,1,-0.3403,1,-1.1931,-1.1801,1,79
"2098",-0.640254386012498,1,0.6423,0,-0.3859,-0.2039,1,79
"2099",-0.0766930087777772,1,-0.6021,1,1.2758,1.4098,1,79
"2100",1.550240142842,1,-0.2674,1,0.928,-0.8371,1,79
"2101",-0.209451965885589,1,-0.8247,0,0.0548,-0.6844,1,79
"2102",1.03350560715889,1,-0.7076,1,0.8185,-1.1166,1,79
"2103",0.944272323632365,1,-0.5458,1,2.4511,-1.1801,1,79
"2104",0.569928920093756,1,-0.962,0,0.3209,-0.4221,1,79
"2105",-0.109478581085761,1,-0.4223,0,0.5305,0.5209,1,79
"2106",0.198174446230504,1,-1.0236,0,-0.1339,0.5873,1,79
"2107",-0.933515677622533,1,-0.308,1,1.1786,-0.123,1,79
"2108",0.264016919720744,1,0.3292,1,1.4766,0.2092,1,79
"2109",-2.07891921499612,0,-0.2428,1,2.4511,0.0921,1,80
"2110",-0.505121301254798,0,-0.4137,1,0.408,-0.6871,1,80
"2111",-1.98952765629293,0,-0.3748,1,-2.4981,-1.7918,1,80
"2112",-2.40019521287484,1,1.223,1,0.1973,0.0532,1,80
"2113",-0.951197275929322,0,-0.1951,0,0.0683,-2.505,1,80
"2116",-1.32946364277513,1,-0.3223,1,0.5305,0.1441,1,80
"2117",-1.99404980419748,1,-0.5747,1,-0.14,-0.9377,1,80
"2118",-1.85625995754586,0,-1.0791,0,-2.4981,0.9874,1,81
"2119",-2.33260040707158,0,-0.3832,0,-0.0724,1.7184,1,81
"2120",-2.34317092779847,0,-1.8093,0,1.1191,-0.0374,1,81
"2121",-1.47828753031385,1,-1.5364,1,0.0683,-0.8219,1,81
"2123",-1.03550141823989,1,-0.786,1,-0.9073,0.8531,1,81
"2124",-1.46506024769304,1,0.1295,1,0.1617,0.8531,1,81
"2125",-1.87285624035556,0,-0.9579,0,-2.4981,0.7186,1,81
"2126",-2.7984946949378,0,-1.045,1,-0.3744,1.0016,1,81
"2127",-3.11605122616502,0,-0.9259,1,-0.7742,1.0461,1,81
"2128",-1.91470871921216,0,-1.4986,1,-0.7742,1.0461,1,81
"2130",-1.42220159092768,1,-0.7708,0,0.5305,0.2423,1,81
"2131",-1.70493758328987,1,-2.5086,0,-2.4981,0.5209,1,81
"2133",-2.87548426301275,1,-1.5259,0,-0.3744,-0.0436,1,81
"2134",-1.74802234745047,1,-0.0298,1,-0.3744,-0.0345,1,81
"2137",-1.09880018353382,0,-1.4183,1,-0.9454,0.0647,1,81
"2138",-0.48251056173205,1,-1.6408,1,0.4228,0.7993,1,81
"2142",-0.971456498541704,1,-0.2466,1,0.5305,0.5209,1,81
"2143",-1.07719562191983,0,-0.0639,0,0.1123,1.7184,1,82
"2144",-1.24353152721893,1,-0.0643,1,0.3685,1.3538,1,82
"2146",-1.29324123805969,0,-1.475,0,-0.9308,0.5485,1,82
"2147",0.511276661771749,0,-0.503,0,-0.3187,0.5209,1,82
