"","student_id","school_id","pv5math","private_government","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","escs","learning_time_math","gender","education_parents_medium","education_parents_high","immigration_status","study_after_school"
"10106",38010774,271,506.789,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.2792,4.16666666666667,1,0,1,1,1
"10107",38006135,271,615.172,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.7369,4.16666666666667,0,0,1,1,1
"10108",38019161,271,651.63,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.13,4.16666666666667,0,0,1,1,1
"10109",38001796,271,604.642,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.2566,4.16666666666667,0,0,1,1,1
"10110",38015600,271,586.008,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.3999,4.16666666666667,0,0,1,1,1
"10111",38013756,271,470.582,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.7544,4.16666666666667,0,0,1,1,1
"10113",38011408,271,647.988,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.0483,4.16666666666667,1,1,0,1,1
"10114",38016408,271,439.745,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.3649,4.16666666666667,0,0,1,1,1
"10116",38012152,271,517.256,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.5773,4.16666666666667,0,0,1,1,1
"10118",38019017,271,614.658,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.7928,4.16666666666667,0,0,1,1,1
"10119",38016147,271,545.478,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.7965,4.16666666666667,0,0,1,1,1
"10120",38016201,271,600.775,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.1473,4.16666666666667,0,1,0,1,1
"10122",38005129,271,620.056,0,0,413,0,0.7848,0.2658,1.2394,10.4557,-0.0784,4.16666666666667,1,1,0,1,1
"10123",38015066,271,574.466,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.0506,4.16666666666667,1,1,0,1,1
"10124",38013649,271,597.008,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.8093,4.16666666666667,1,0,1,1,0
"10125",38008524,271,645.589,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.9199,4.16666666666667,1,0,1,1,1
"10126",38016810,271,608.148,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.2385,4.16666666666667,1,0,1,1,1
"10129",38000422,271,617.841,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.0245,4.16666666666667,1,0,1,1,1
"10130",38013806,271,568.312,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.6118,4.16666666666667,1,0,1,1,1
"10132",38004786,271,513.017,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.2678,4.16666666666667,1,1,0,1,1
"10133",38016102,271,611.816,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.1579,4.16666666666667,1,0,1,1,1
"10135",38012960,271,626.636,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.841,4.16666666666667,0,0,1,1,1
"10136",38000652,271,396.423,0,0,413,0,0.7848,0.2658,1.2394,10.4557,-0.1395,4.16666666666667,0,0,1,0,1
"10137",38000762,271,596.308,0,0,413,0,0.7848,0.2658,1.2394,10.4557,0.7247,4.16666666666667,1,0,1,1,1
"10138",38007947,271,477.621,0,0,413,0,0.7848,0.2658,1.2394,10.4557,3.5647,40,1,0,1,0,0
"10139",38013119,271,600.875,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.3875,4.16666666666667,1,0,1,1,0
"10140",38004230,271,500.391,0,0,413,0,0.7848,0.2658,1.2394,10.4557,-0.7107,4.16666666666667,1,1,0,1,1
"10141",38007014,271,634.774,0,0,413,0,0.7848,0.2658,1.2394,10.4557,1.9903,4.16666666666667,1,0,1,1,1
"10142",38004582,272,476.23,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.0055,3.33333333333333,0,1,0,1,1
"10143",38010305,272,392.209,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.8307,3.33333333333333,1,1,0,1,1
"10144",38010172,272,544.512,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.5944,4.16666666666667,1,1,0,1,1
"10145",38013036,272,397.815,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.0859,1.66666666666667,0,0,1,1,0
"10146",38007932,272,484.569,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.1506,2.5,0,1,0,1,1
"10147",38013946,272,391.772,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.6262,2.5,0,1,0,1,0
"10148",38010638,272,514.613,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.1342,2.5,1,1,0,1,1
"10149",38015513,272,405.263,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.765,5,1,0,1,1,1
"10150",38013483,272,556.027,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.1061,2.5,1,0,1,1,1
"10151",38019080,272,567.722,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.0534,2.5,1,1,0,1,0
"10152",38010986,272,490.664,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.0132,3.33333333333333,1,0,1,1,1
"10153",38000070,272,467.154,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.0928,2.5,1,1,0,1,1
"10154",38014287,272,461.673,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.09,2.5,1,1,0,1,1
"10155",38007069,272,527.416,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.3523,2.5,1,0,0,1,1
"10156",38012451,272,455.733,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.1628,4.16666666666667,1,1,0,1,1
"10157",38000392,272,500.407,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.2349,2.5,1,1,0,1,1
"10158",38011641,272,505.509,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.3796,3.33333333333333,1,0,1,1,1
"10159",38000006,272,553.162,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.1078,2.5,1,0,0,1,1
"10160",38002508,272,521.473,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.4878,2.5,1,1,0,1,1
"10161",38017141,272,534.563,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.3065,0.833333333333333,1,1,0,1,1
"10162",38007056,272,454.112,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.1847,3,1,0,1,1,1
"10163",38016905,272,535.948,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.0077,2.5,1,1,0,1,0
"10164",38004149,272,493.261,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.4038,3.33333333333333,1,0,0,1,1
"10165",38003144,272,424.099,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.937,2.5,1,0,1,1,0
"10166",38017640,272,470.493,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.8009,2.5,1,0,1,1,1
"10168",38019995,272,326.501,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.0499,2.5,1,1,0,1,1
"10169",38017364,272,370.828,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.4951,2.5,1,0,1,1,0
"10170",38005500,272,570.311,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.8995,2.5,1,1,0,1,1
"10171",38019589,272,532.515,1,0,945,1,0.4769,0.5231,0.4927,29.0769,0.5192,4.16666666666667,1,0,1,1,1
"10172",38007074,272,459.51,1,0,945,1,0.4769,0.5231,0.4927,29.0769,1.7624,3.33333333333333,1,0,1,0,0
"10173",38003854,272,279.143,1,0,945,1,0.4769,0.5231,0.4927,29.0769,1.2169,3.33333333333333,1,0,1,1,0
"10174",38012795,272,428.768,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.9071,3.33333333333333,1,1,0,1,0
"10175",38009527,272,487.212,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.6951,3.33333333333333,1,0,0,1,0
"10176",38010177,272,486.094,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-0.4615,4.16666666666667,1,1,0,1,1
"10177",38008627,272,398.269,1,0,945,1,0.4769,0.5231,0.4927,29.0769,-1.6725,3.33333333333333,1,0,0,1,1
"10202",38015499,273,400.115,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.364,4,0,1,0,0,1
"10203",38000920,273,365.587,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.4781,4,1,0,0,1,0
"10204",38014612,273,432.797,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.3629,4,1,1,0,1,1
"10205",38005065,273,342.132,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.9319,1.33333333333333,1,0,0,1,0
"10206",38010557,273,318.642,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.5651,4,0,0,1,1,0
"10207",38001225,273,357.224,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.2622,6,0,0,0,1,1
"10208",38004324,273,435.029,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.1334,3.33333333333333,1,1,0,1,1
"10209",38013366,273,417.298,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.5827,4,1,1,0,1,1
"10210",38000295,273,428.161,0,0,693,1,0.6879,0.0318,-0.9281,8.828,0.0133,3.66666666666667,1,0,1,1,1
"10213",38001436,273,329.711,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.5857,3,1,1,0,1,1
"10214",38008443,273,410.33,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.0535,4,0,0,1,1,1
"10215",38003493,273,510.326,0,0,693,1,0.6879,0.0318,-0.9281,8.828,0.5107,9,1,1,0,1,1
"10216",38012511,273,415.549,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.7027,4,0,1,0,1,1
"10217",38015817,273,416.178,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.1247,4,0,1,0,1,1
"10218",38007556,273,459.674,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.9312,4,0,1,0,1,1
"10219",38003972,273,492.628,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.7536,3.66666666666667,0,0,0,1,1
"10220",38006759,273,444.214,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.018,3.33333333333333,1,1,0,1,1
"10221",38017914,273,464.821,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.3923,4,0,0,0,1,0
"10222",38017918,273,487.253,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.6589,4,1,1,0,1,0
"10223",38012818,273,519.338,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.1136,4,1,1,0,1,1
"10224",38003714,273,407.423,0,0,693,1,0.6879,0.0318,-0.9281,8.828,0.6983,3.33333333333333,1,0,1,1,1
"10225",38000341,273,401.388,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.779,4,1,1,0,1,1
"10226",38007771,273,404.237,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.2006,3.33333333333333,1,1,0,1,1
"10227",38013332,273,423.054,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-1.1691,3.33333333333333,1,1,0,1,1
"10228",38002345,273,425.315,0,0,693,1,0.6879,0.0318,-0.9281,8.828,-0.751,4,1,1,0,1,1
"10229",38015067,273,439.275,0,0,693,1,0.6879,0.0318,-0.9281,8.828,0.1097,4,1,1,0,1,1
"10269",38005259,274,359.783,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.5284,2.5,0,0,0,1,1
"10270",38010756,274,374.402,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.6715,3.66666666666667,0,0,0,1,0
"10271",38015070,274,394.294,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.1569,5.83333333333333,1,1,0,1,0
"10272",38005884,274,431.383,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.1225,5,0,1,0,1,1
"10273",38017413,274,436.774,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.5171,4.58333333333333,0,0,0,1,0
"10274",38008719,274,317.314,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.0682,3.66666666666667,0,1,0,1,0
"10275",38018104,274,453.561,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-2.0159,3.66666666666667,0,0,0,1,1
"10276",38012572,274,311.138,0,0,727,1,0.8685,0.1033,0.8718,6.8263,0.1,4.16666666666667,0,0,1,1,1
"10277",38012292,274,341.065,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.5885,3.66666666666667,0,1,0,1,1
"10278",38016579,274,350.755,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.6259,3.66666666666667,0,1,0,1,1
"10279",38013344,274,406.244,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.8327,3.33333333333333,0,1,0,1,1
"10280",38010376,274,423.919,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.6275,3.66666666666667,0,0,0,1,1
"10281",38011511,274,265.692,0,0,727,1,0.8685,0.1033,0.8718,6.8263,1.8285,5,1,0,1,1,0
"10282",38004933,274,211.366,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.1701,4.58333333333333,1,0,0,1,0
"10283",38006957,274,453.98,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.0661,4,1,1,0,1,1
"10284",38004881,274,471.465,0,0,727,1,0.8685,0.1033,0.8718,6.8263,0.9192,4.58333333333333,1,0,1,1,1
"10285",38009032,274,357.445,0,0,727,1,0.8685,0.1033,0.8718,6.8263,0.1101,3.33333333333333,1,0,1,1,0
"10287",38011772,274,357.355,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.1164,4.58333333333333,1,1,0,1,0
"10288",38018159,274,476.158,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-1.1484,3.66666666666667,1,1,0,1,0
"10289",38014137,274,434.373,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.4317,3.33333333333333,1,1,0,1,1
"10290",38010141,274,503.467,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.6589,1.83333333333333,0,1,0,1,1
"10291",38013997,274,477.761,0,0,727,1,0.8685,0.1033,0.8718,6.8263,-0.5747,3.66666666666667,1,1,0,1,1
"10292",38018800,275,379.41,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.3609,3.33333333333333,0,1,0,1,1
"10293",38013323,275,458.191,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.6551,3.33333333333333,0,1,0,1,1
"10294",38017304,275,495.63,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.462,3.33333333333333,1,1,0,1,1
"10295",38001327,275,536.171,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.6554,3.33333333333333,1,0,1,1,1
"10296",38011985,275,585.248,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.2263,2.5,1,1,0,1,1
"10298",38006023,275,473.909,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.4769,3.33333333333333,1,1,0,1,0
"10299",38018014,275,405.37,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.9093,4.16666666666667,1,1,0,1,1
"10300",38009349,275,518.572,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.497,3.33333333333333,0,1,0,1,1
"10301",38002771,275,547.915,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.6229,2.5,0,1,0,1,1
"10302",38005478,275,614.315,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.662,3.33333333333333,0,0,1,1,1
"10304",38017228,275,609.46,0,0,782,1,0.5787,0.3652,0.2229,8.7865,1.0605,3.33333333333333,1,0,1,1,1
"10305",38012672,275,713.014,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.4842,3.33333333333333,1,0,1,1,0
"10306",38014058,275,595.827,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.7416,3.33333333333333,1,1,0,1,1
"10307",38001766,275,639.509,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.7463,3.33333333333333,1,1,0,1,1
"10309",38016303,275,631.764,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.3211,3.33333333333333,1,1,0,1,1
"10310",38019470,275,561.824,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.748,3.33333333333333,1,1,0,1,0
"10311",38017042,275,620.192,0,0,782,1,0.5787,0.3652,0.2229,8.7865,1.2527,3.33333333333333,1,0,1,1,1
"10312",38012512,275,523.536,0,0,782,1,0.5787,0.3652,0.2229,8.7865,1.0414,3.33333333333333,1,1,0,1,1
"10313",38007117,275,605.888,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.0287,4.16666666666667,1,0,1,1,1
"10314",38011862,275,608.489,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.2372,3.33333333333333,1,1,0,1,1
"10316",38004804,275,666.304,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.3977,3.33333333333333,1,0,1,1,1
"10317",38010967,275,548.031,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.1495,3.33333333333333,1,0,1,1,1
"10318",38019508,275,602.569,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.62,3.33333333333333,1,1,0,1,1
"10319",38007563,275,680.383,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.3674,3.33333333333333,1,1,0,1,1
"10320",38015946,275,619.101,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.0092,3.33333333333333,1,1,0,1,1
"10321",38015349,275,553.927,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.1338,3.33333333333333,1,1,0,1,1
"10322",38014984,275,654.234,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.1273,3.33333333333333,1,1,0,1,1
"10323",38007502,275,645.535,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.0773,3.33333333333333,1,1,0,1,1
"10324",38012061,275,707.872,0,0,782,1,0.5787,0.3652,0.2229,8.7865,1.0787,3.33333333333333,1,0,1,1,1
"10325",38001009,275,500.228,0,0,782,1,0.5787,0.3652,0.2229,8.7865,1.0432,3.33333333333333,0,0,1,1,0
"10326",38008672,275,511.802,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.4743,2.5,0,0,1,1,0
"10328",38015161,275,489.766,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.2184,3.33333333333333,1,1,0,1,1
"10330",38016196,275,615.827,0,0,782,1,0.5787,0.3652,0.2229,8.7865,0.0518,3.33333333333333,1,0,1,1,1
"10331",38014619,275,647.945,0,0,782,1,0.5787,0.3652,0.2229,8.7865,-0.4857,2.5,1,1,0,1,1
"10332",38003105,276,408.519,0,0,287,1,0.0426,0.234,1.8402,12.2128,-2.0876,1.83333333333333,0,0,0,0,0
"10333",38003301,276,486.429,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.5626,2.75,0,0,0,0,1
"10334",38010072,276,466.422,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.4979,2.5,0,0,0,1,0
"10336",38018958,276,288.053,0,0,287,1,0.0426,0.234,1.8402,12.2128,-0.0238,2,0,1,0,1,1
"10337",38017641,276,441.691,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.2596,2,0,0,0,1,1
"10338",38011593,276,512.766,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.5283,2,0,0,0,1,1
"10339",38000023,276,336.704,0,0,287,1,0.0426,0.234,1.8402,12.2128,-0.5717,4.58333333333333,1,1,0,0,0
"10341",38014318,276,466.62,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.0255,2.75,0,1,0,0,1
"10342",38001165,276,491.53,0,0,287,1,0.0426,0.234,1.8402,12.2128,0.3158,3.33333333333333,0,0,1,1,1
"10343",38015280,276,436.416,0,0,287,1,0.0426,0.234,1.8402,12.2128,-0.5419,1.83333333333333,0,0,1,0,1
"10344",38017513,276,344.503,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.9846,3,0,0,0,1,0
"10345",38019642,276,383.011,0,0,287,1,0.0426,0.234,1.8402,12.2128,0.1838,1,0,0,1,0,1
"10346",38009429,276,429.475,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.6625,3,0,0,0,1,1
"10347",38011083,276,429.906,0,0,287,1,0.0426,0.234,1.8402,12.2128,0.8212,3,0,0,1,1,1
"10348",38012601,276,488.023,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.0531,3,0,1,0,1,1
"10349",38013805,276,433.211,0,0,287,1,0.0426,0.234,1.8402,12.2128,-0.8511,2,0,1,0,1,1
"10350",38000304,276,385.066,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.5709,1.66666666666667,0,0,0,1,1
"10351",38017651,276,457.39,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.0267,2,0,1,0,0,1
"10352",38003430,276,499.142,0,0,287,1,0.0426,0.234,1.8402,12.2128,-0.1685,3,0,1,0,1,0
"10354",38008220,276,337.155,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.8547,2,1,0,0,0,1
"10356",38002723,276,311.253,0,0,287,1,0.0426,0.234,1.8402,12.2128,-1.5775,1.66666666666667,0,0,0,1,1
"10361",38001312,277,154.448,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-0.7669,3.33333333333333,0,1,0,1,1
"10362",38004487,277,355.139,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-1.1416,3.33333333333333,1,0,0,1,1
"10365",38000033,277,375.974,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-1.4775,2,0,0,0,1,0
"10366",38004467,277,330.808,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-1.0423,3.66666666666667,0,0,0,1,1
"10368",38013914,277,334.138,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-0.697,7,0,1,0,1,1
"10370",38010683,277,373.952,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,0.0504,3.33333333333333,0,1,0,1,1
"10371",38017345,277,463.227,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-0.3255,2.5,1,0,1,1,1
"10372",38010720,277,359.61,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-1.7421,4.33333333333333,0,0,0,1,0
"10373",38007575,277,390.638,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-0.4739,4,1,1,0,1,1
"10374",38014238,277,495.627,0,0,796,1,0.8958,0.0417,-0.8644,8.2917,-1.9729,3,1,0,0,1,1
"10437",38001100,278,351.94,0,0,1045,0,1,0.2557,-0.6066,11.875,0.5137,5,0,0,1,1,1
"10438",38016920,278,490.371,0,0,1045,0,1,0.2557,-0.6066,11.875,-1.4346,3,1,0,0,1,1
"10439",38010980,278,405.441,0,0,1045,0,1,0.2557,-0.6066,11.875,0.5293,2.75,0,0,1,1,1
"10440",38001739,278,426.64,0,0,1045,0,1,0.2557,-0.6066,11.875,0.5919,2.5,0,0,1,1,1
"10441",38002425,278,407.683,0,0,1045,0,1,0.2557,-0.6066,11.875,-0.0915,3,0,1,0,1,1
"10443",38008020,278,567.706,0,0,1045,0,1,0.2557,-0.6066,11.875,-0.5413,3,0,1,0,1,1
"10444",38008224,278,495.645,0,0,1045,0,1,0.2557,-0.6066,11.875,-0.9511,2.5,0,1,0,1,1
"10445",38008961,278,476.341,0,0,1045,0,1,0.2557,-0.6066,11.875,1.0708,5,0,0,1,1,1
"10446",38000276,278,352.432,0,0,1045,0,1,0.2557,-0.6066,11.875,0.1534,3,0,1,0,1,1
"10447",38014343,278,380.399,0,0,1045,0,1,0.2557,-0.6066,11.875,1.263,3,0,0,1,1,1
"10448",38003832,278,490.782,0,0,1045,0,1,0.2557,-0.6066,11.875,-1.0941,3,0,0,0,1,1
"10449",38011635,278,554.499,0,0,1045,0,1,0.2557,-0.6066,11.875,0.6731,3,0,0,1,1,1
"10450",38007550,278,475.928,0,0,1045,0,1,0.2557,-0.6066,11.875,-1.8949,5,1,0,0,1,1
"10451",38006539,278,540.994,0,0,1045,0,1,0.2557,-0.6066,11.875,-1.5734,4,1,0,0,1,1
"10452",38006833,278,430.524,0,0,1045,0,1,0.2557,-0.6066,11.875,1.0445,5,1,0,1,1,1
"10453",38015273,278,450.71,0,0,1045,0,1,0.2557,-0.6066,11.875,0.7482,5,1,0,1,1,1
"10454",38012882,278,532.636,0,0,1045,0,1,0.2557,-0.6066,11.875,1.4437,3,1,0,1,1,1
"10455",38010830,278,557.969,0,0,1045,0,1,0.2557,-0.6066,11.875,0.9506,2,0,0,1,1,1
"10456",38001688,278,572.346,0,0,1045,0,1,0.2557,-0.6066,11.875,0.0582,7,0,0,1,1,1
"10457",38005896,278,420.844,0,0,1045,0,1,0.2557,-0.6066,11.875,1.0586,3.66666666666667,0,0,1,1,1
"10458",38006124,278,500.385,0,0,1045,0,1,0.2557,-0.6066,11.875,-1.6103,4.58333333333333,0,0,0,1,1
"10460",38000754,279,407.239,1,0,101,1,0,0.3529,-0.7289,5.9412,-2.8793,2.75,0,0,0,0,0
"10462",38003565,279,334.982,1,0,101,1,0,0.3529,-0.7289,5.9412,-1.7628,2.75,0,0,0,0,0
"10463",38016616,279,522.932,1,0,101,1,0,0.3529,-0.7289,5.9412,-2.2194,2.75,0,0,0,0,1
"10464",38018308,279,404.977,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.778,1,0,1,0,0,0
"10465",38010260,279,425.48,1,0,101,1,0,0.3529,-0.7289,5.9412,-1.2544,3.66666666666667,0,0,0,0,0
"10466",38006799,279,392.948,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.7418,4.58333333333333,0,1,0,0,1
"10467",38019915,279,479.625,1,0,101,1,0,0.3529,-0.7289,5.9412,-1.6404,4.58333333333333,1,0,0,1,0
"10468",38013000,279,534.447,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.5175,0,1,1,0,1,0
"10469",38018071,279,400.772,1,0,101,1,0,0.3529,-0.7289,5.9412,0.7317,0.916666666666667,1,0,1,1,1
"10470",38000393,279,436.598,1,0,101,1,0,0.3529,-0.7289,5.9412,-1.6973,6.41666666666667,1,0,0,1,1
"10471",38008670,279,493.778,1,0,101,1,0,0.3529,-0.7289,5.9412,1.5907,6,0,0,1,1,1
"10472",38007435,279,354.029,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.6884,1.83333333333333,0,1,0,1,0
"10474",38016986,279,396.337,1,0,101,1,0,0.3529,-0.7289,5.9412,-1.0785,1.83333333333333,0,1,0,1,1
"10475",38009878,279,442.97,1,0,101,1,0,0.3529,-0.7289,5.9412,0.5062,2,1,0,1,1,1
"10476",38010892,279,485.883,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.7996,2.75,0,0,0,1,1
"10477",38002952,279,477.38,1,0,101,1,0,0.3529,-0.7289,5.9412,1.6483,2.75,0,0,1,1,1
"10478",38019913,279,452.909,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.0347,3.66666666666667,0,1,0,1,0
"10479",38015017,279,482.866,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.3326,3,0,1,0,1,1
"10480",38016140,279,349.487,1,0,101,1,0,0.3529,-0.7289,5.9412,-2.4307,40,0,0,0,0,0
"10481",38001037,279,428.467,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.7017,2.75,0,1,0,1,1
"10482",38009595,279,446.979,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.3059,1.83333333333333,0,1,0,1,1
"10483",38004727,279,533.393,1,0,101,1,0,0.3529,-0.7289,5.9412,-0.082,2.75,1,1,0,1,1
"10484",38006885,280,397.25,0,0,1170,1,0.7762,0.3502,1.347,8.4477,-0.1976,3.66666666666667,1,0,1,0,1
"10487",38006510,280,415.279,0,0,1170,1,0.7762,0.3502,1.347,8.4477,0.409,4,1,0,1,1,1
