"","student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
"8916",38015474,38000265,"Campania",1055,1,1,0.2708,-2.1182,14.6528,0,0,0,1,NA,1.0478,-0.221,0.8934,5,4,0.416666666666667,0.5094,1.0258,-0.8771,0.8425,0,1,0,1,1,1,1,1,0.0659,"Yes","Yes","Yes",9,-0.7657,0.3708,NA,426.238,469.65,461.933
"8917",38015475,38000285,"TrentinoAA",257,1,0.0385,0.0385,0.3672,9.8846,1,1,0,0,NA,0.6093,-0.3685,-1.3192,2.5,4.16666666666667,0.35,1.1526,0.1186,-0.7689,0.5903,0,0,1,NA,0,0,1,1,-1.7837,"Yes","Yes","No",16,-0.8759,0.8545,-1.0369,218.6,360.839,264.959
"8918",38015476,38000286,"0",622,0.7778,NA,NA,NA,NA,1,0,0,0,NA,-0.831,-0.7619,0.0039,3.66666666666667,3.66666666666667,0.533333333333333,NA,NA,-0.8771,0.2594,1,1,0,1,1,1,NA,1,-0.5764,"Yes","Yes","Yes",32,-0.4725,NA,NA,452.236,349.531,415.372
"8919",38015478,38000081,"0",1392,1,0.9818,0.3818,1.1957,16.8727,0,0,0,1,NA,0.0636,0.6068,0.5529,4.58333333333333,3.66666666666667,0.383333333333333,0.8931,0.1682,-0.9731,1.4987,0,1,0,0,1,1,0,1,1.1563,"Yes","No","Yes",35,-0.3381,1.0218,0.7454,568.343,580.34,552.059
"8920",38015481,38000386,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.4793,-0.0772,0.7011,2,4,NA,0.5094,0.5305,0.1717,2.5493,0,1,0,0,1,1,1,1,1.1563,"Yes","No","Yes",18,0.6642,0.3708,0.7454,422.446,460.723,390.318
"8921",38015482,38000112,"0",819,1,0.8111,0.1389,0.8718,9.1,1,0,0,0,NA,-0.831,0.1012,-0.7766,3.66666666666667,5.5,0.816666666666667,-0.8208,0.4161,-1.0398,0.2594,1,0,1,1,1,1,0,1,1.1563,"No","Yes","Yes",32,-0.9999,-0.2714,-2.2715,462.008,571.18,616.865
"8922",38015487,38000303,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.2162,0.6097,0.3363,2.75,3.66666666666667,0.383333333333333,-0.8208,-0.2052,-1.454,1.1199,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",14,-0.3531,-0.7778,-1.8389,577.411,549.378,460.566
"8923",38015488,38000217,"0",300,1,0.7742,0.5269,0.6829,6.4516,1,0,0,0,NA,1.0478,-0.1254,-0.1502,4,4,1.58333333333333,0.5094,0.6496,-0.5643,-1.5176,1,1,0,NA,1,1,0,0,-0.1108,"Yes","Yes","Yes",36,0.3171,0.3708,NA,471.393,461.691,478.613
"8924",38015492,38000437,"0",916,1,0.9784,0.7229,2.4059,7.9307,1,0,0,0,NA,0.7777,0.2115,-1.0005,3.33333333333333,5,0.35,0.5094,1.4921,0.5387,-1.2332,1,1,0,NA,1,1,1,1,1.1563,"Yes","No","Yes",30,1.5043,0.3708,-0.015,565.28,446.446,509.984
"8925",38015493,38000149,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.831,-1.0561,0.8351,3.33333333333333,3.33333333333333,0.5,1.6403,-0.0034,-0.1624,0.0752,0,1,0,0,1,1,1,1,-0.1108,"No","Yes","Yes",8,0.6642,0.3708,NA,399.711,476.209,437.153
"8926",38015496,38000131,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.5975,-0.4513,-0.9064,2.75,3.66666666666667,0.533333333333333,-1.2991,0.1379,-0.1894,-1.2561,0,1,0,0,0,1,1,1,1.1563,"Yes","No","Yes",14,0.412,-1.0839,NA,397.102,401.76,406.948
"8927",38015497,38000194,"0",897,1,NA,NA,NA,NA,1,NA,NA,0,NA,2.1655,-0.5126,-1.6054,6,6,0.416666666666667,0.5094,0.6496,-1.3492,-1.1074,1,0,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",5,0.7934,-0.7778,NA,558.013,480.492,457.487
"8928",38015499,38000446,"0",693,1,0.6879,0.0318,-0.9281,8.828,1,0,0,0,NA,0.0768,-0.364,-0.0454,4,6,0.416666666666667,0.1287,0.4805,-0.8234,0.9136,0,1,0,1,0,1,1,1,1.1563,"No","Yes","Yes",6,-0.7346,-0.6696,-0.4195,400.115,457.798,430.588
"8929",38015500,38000111,"Campania",721,1,0.9822,0.7278,-1.0151,8.5325,1,0,0,0,NA,1.0478,0.796,0.5529,4,6,0.416666666666667,1.2596,1.1029,0.4631,-0.7209,1,0,1,0,1,1,1,1,-0.1108,"Yes","No","Yes",19,-0.4838,1.356,-0.8325,531.545,515.991,542.485
"8930",38015501,38000230,"Lombardia",1446,1,0.9,0.185,0.8718,14.46,0,0,0,0,NA,-0.4246,-0.1351,0.7001,3,6,0.416666666666667,-0.3398,-0.0034,-0.3804,-0.3661,0,1,0,0,1,1,1,1,-0.1108,"Yes","No","Yes",27,0.0575,-1.9301,-3.7078,483.418,597.198,512.582
"8931",38015503,38000051,"Campania",1251,1,1,0.35,1.8402,12.51,0,0,0,0,NA,0.3005,1.4181,-0.0444,4.16666666666667,3.33333333333333,0.35,0.0992,0.8185,-0.4954,0.3997,1,0,1,1,1,1,1,1,1.1563,"Yes","No","Yes",27,-0.4725,-0.2874,0.7454,612.697,572.568,568.904
"8932",38015504,38000081,"0",1392,1,0.9818,0.3818,1.1957,16.8727,0,0,0,1,NA,0.2293,0.6827,-0.4266,4.58333333333333,3.66666666666667,0.383333333333333,1.1662,1.1786,-0.5643,-1.7918,0,0,1,0,1,1,0,1,1.1563,"No","Yes","Yes",2,-0.9281,-0.5555,-0.9094,569.602,624.379,578.418
"8933",38015505,38000104,"TrentinoAA",460,1,0.9759,0.0361,-0.0467,5.5422,1,0,0,0,NA,0.2737,0.0089,-2.4162,3.33333333333333,4.16666666666667,0.75,-0.8208,-0.0529,-0.8107,0.46,0,1,0,1,1,1,0,1,1.1563,"Yes","No","Yes",6,0.1643,-1.4412,0.7454,565.544,459.002,481.67
"8934",38015506,38000300,"0",210,1,1,0.0811,1.0383,11.3514,0,0,0,0,NA,0.0636,0.4616,0.6558,2.5,3.33333333333333,0.35,0.125,-0.0034,-0.8695,2.5493,0,0,1,1,1,1,1,1,1.1563,"No","Yes","Yes",59,-0.7346,-0.3035,NA,489.48,509.216,477.676
"8935",38015507,38000368,"0",1543,1,0.8,0.371,0.8718,8.9449,1,0,0,0,NA,-0.4343,-0.3312,0.5529,4,4,0.416666666666667,1.3859,0.7736,0.959,0.7964,1,1,0,1,1,1,0,1,1.1563,"Yes","No","Yes",12,0.6642,1.7359,-0.4195,684.343,593.79,611.944
"8936",38015508,38000441,"Campania",172,1,0.8152,0.1848,1.8849,1.8696,1,0,0,0,NA,-0.5975,-0.7499,0.2884,4,7,0.416666666666667,0.5094,0.5305,-0.7662,1.0016,1,1,0,1,1,1,0,0,-0.1108,"Yes","No","Yes",8,-0.604,0.3708,NA,415.231,408.02,423.522
"8937",38015510,38000346,"Lombardia",465,1,0.9691,0.1959,0.7042,9.5876,0,0,0,0,NA,0.1157,0.5065,-0.4889,5.5,7.33333333333333,0.666666666666667,-0.8208,-0.2052,-0.756,-0.9689,1,1,0,1,1,1,0,0,0.1927,"Yes","No","Yes",3,1.0269,-0.7778,-2.2925,572.131,628.253,620.516
"8938",38015513,38000444,"TrentinoAA",945,1,0.4769,0.5231,0.4927,29.0769,1,1,0,0,NA,-0.0514,0.765,1.3818,5,5,0.866666666666667,-0.4416,0.5305,-0.1756,-0.1679,1,0,1,1,1,0,1,1,-0.6303,"No","Yes","Yes",13,-0.3381,-0.0948,0.7454,405.263,424.001,410.466
"8939",38015514,38000427,"Campania",1734,1,0.8478,0.1343,-0.9281,10.3522,1,0,0,0,NA,-1.2278,-0.9319,-0.7191,3,7,0.416666666666667,-0.197,-0.1178,0.1717,0.7186,0,1,0,1,1,1,1,1,-0.1108,"Yes","Yes","Yes",23,-0.1735,-0.7778,-1.8389,369.401,416.959,395.743
"8940",38015516,38000387,"0",684,0.9265,1,0.0663,1.0383,8.241,1,0,0,0,NA,0.6093,0.1538,0.0039,6.41666666666667,6.41666666666667,0.816666666666667,0.5094,0.5305,-1.1296,0.7186,1,1,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",27,-0.3821,0.3708,NA,480.094,462.451,450.107
"8941",38015517,38000262,"TrentinoAA",275,1,0.6883,0.0519,1.8402,7.1429,1,0,0,0,NA,-0.522,-1.7399,-0.3164,4.16666666666667,3.33333333333333,0.633333333333333,0.0992,0.4827,-0.8771,-0.308,1,0,0,1,1,1,0,1,-1.1119,"Yes","No","Yes",NA,-0.604,-0.9922,-0.9094,501.267,436.175,509.631
"8942",38015518,38000203,"TrentinoAA",281,1,0,0.0702,-1.2437,9.8596,1,1,0,0,NA,-0.356,-0.6654,-0.3541,2.75,2.75,0.533333333333333,0.0992,-0.1915,1.0385,0.7993,0,1,0,0,1,1,0,1,0.1927,"No","No","Yes",11,-0.0153,1.7359,0.1104,519.931,538.189,501.047
"8943",38015519,38000016,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4945,-1.4484,0.0039,3.33333333333333,3.33333333333333,0.633333333333333,-0.1945,-0.0369,-0.8771,0.5209,0,0,0,0,1,1,1,1,1.1563,"No","No","Yes",5,-0.6334,0.3708,-1.8389,472.063,468.09,507.239
"8944",38015520,38000357,"0",101,1,0.375,0.375,1.1415,8.4167,1,0,0,0,NA,2.1655,-1.2008,-1.2486,4,4,0.416666666666667,-1.3786,-0.7097,0.2296,2.5493,0,0,0,0,1,1,1,1,-0.1108,"No","No","Yes",20,-0.8083,-1.9301,0.7454,475.629,496.908,513.421
"8945",38015521,38000283,"Campania",1015,1,1,0.3165,0.6298,12.8481,0,0,0,0,NA,-0.2818,0.9072,0.4046,5,4,0.416666666666667,-0.1945,-0.1178,-0.4849,1.3453,1,0,1,0,1,1,0,1,-0.1108,"No","No","Yes",24,1.0269,0.0125,-0.5704,500.295,453.124,527.713
"8946",38015522,38000072,"TrentinoAA",583,1,0.7279,0.1471,-0.2386,8.5735,0,0,0,0,NA,0.2737,-0.5032,1.8837,2.5,3.33333333333333,0.5,0.0992,-0.0369,-1.3668,1.1924,0,1,0,1,1,1,0,1,0.1927,"No","No","No",13,0.5423,-0.7778,0.7454,535.503,553.197,542.337
"8947",38015524,38000020,"Lombardia",1630,1,0.8166,0.0688,0.8718,9.341,1,0,0,0,NA,0.6093,0.6201,-0.8504,3.66666666666667,3.66666666666667,0.666666666666667,-2.1154,-2.4981,0.1353,0.1046,1,0,1,0,1,1,0,1,-0.1108,"Yes","No","Yes",32,-0.4839,0.3708,0.7454,525.192,431.341,476.921
"8948",38015527,38000411,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,-1.4392,-0.4234,0.75,0.75,0.15,-0.5781,-2.5471,-0.9085,-0.2589,1,0,0,0,1,1,0,0,-1.4432,"Yes","No","No",4,0.5599,-0.7778,0.1104,437.052,490.376,458.433
"8949",38015528,38000404,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,-0.8503,-0.32,4,4,0.416666666666667,-0.1379,0.9214,-0.7235,-0.4331,1,1,0,1,0,1,1,1,1.1563,"Yes","No","Yes",61,-0.1266,-0.2317,-1.6605,423.358,355.2,411.636
"8950",38015531,38000295,"TrentinoAA",1100,1,0.7282,0.2864,0.617,10.6796,0,0,0,0,NA,0.7777,1.1495,0.2829,3.33333333333333,3.33333333333333,0.35,0.5094,0.0211,-0.8771,0.2158,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",19,0.0248,1.0728,-0.5057,637.252,662.905,600.705
"8951",38015532,38000077,"TrentinoAA",214,1,0.5303,0.2727,-1.1699,6.4848,0,0,0,0,NA,-0.0514,0.5077,0.4046,4.16666666666667,3.33333333333333,0.35,-2.1154,-0.3608,0.2296,-0.0836,0,1,0,1,1,1,0,1,-0.1108,"Yes","No","Yes",8,0.6642,0.0125,-1.8389,563.255,584.102,553.577
"8952",38015536,38000257,"TrentinoAA",263,1,0.1132,0.0189,-0.1073,9.9245,1,1,0,1,NA,-0.831,0.1392,0.4046,4,4,0.583333333333333,NA,NA,1.8543,-0.6195,1,0,1,0,1,1,1,0,1.1563,"Yes","No","Yes",NA,0.6642,NA,-1.8389,488.268,559.274,517.798
"8953",38015537,38000274,"0",864,1,0.8621,0.3103,0.6298,9.931,0,0,0,1,NA,0.2834,-1.2064,-1.0005,2.75,3.66666666666667,0.383333333333333,0.1458,0.7165,-0.1894,0.5209,0,0,0,0,1,1,0,1,-0.1108,"No","No","Yes",22,-0.4838,-0.7778,0.7454,462.274,547.406,438.164
"8954",38015538,38000300,"0",210,1,1,0.0811,1.0383,11.3514,0,0,0,0,NA,2.1655,-0.177,-1.0563,2.75,4.58333333333333,0.383333333333333,-2.1154,-0.4403,-2.0766,-1.3864,0,1,0,NA,1,1,0,0,-0.1108,"Yes","Yes","Yes",10,0.9357,-0.6393,NA,477.208,556.175,495.576
"8955",38015539,38000428,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.7777,-1.1714,0.8934,3,6,0.416666666666667,-0.8208,-1.0845,-0.8771,0.5209,0,0,0,0,1,1,1,1,1.1563,"Yes","No","Yes",20,-0.3381,-0.7778,-1.8389,443.103,534.824,453.013
"8956",38015541,38000342,"0",1053,1,0.8742,0.1854,0.5711,13.947,0,0,0,1,NA,0.7777,0.2274,0.8934,3.66666666666667,2.75,0.383333333333333,0.5094,0.6098,-0.3263,0.5209,1,1,0,1,1,1,0,1,1.1563,"Yes","Yes","No",10,0.7934,0.3708,-0.015,656.892,588.266,584.12
"8957",38015542,38000298,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0058,0.0933,0.6558,3,6,0.416666666666667,0.5094,-0.6693,0.1609,-0.567,0,1,0,NA,1,1,1,1,1.1563,"Yes","Yes","Yes",0,0.9646,1.7359,0.1104,410.534,402.705,400.205
"8958",38015545,38000472,"Campania",1016,1,1,0.0948,1.1432,9.6303,0,0,0,1,NA,0.3941,0.6969,1.3818,4,8,0.416666666666667,1.5756,0.7165,0.8598,1.7952,0,1,0,0,1,1,1,1,1.1563,"Yes","Yes","Yes",49,-0.6837,0.8155,NA,502.774,557.175,508.31
"8959",38015547,38000147,"Campania",381,1,0.65,0.175,-0.2955,9.525,0,0,0,1,NA,-0.6174,0.2749,NA,2.75,6.41666666666667,0.383333333333333,0.0992,-0.0034,-0.2776,1.3538,0,0,1,0,1,1,1,1,1.1563,"Yes","Yes","Yes",26,-0.4838,1.0388,0.7454,387.429,419.794,403.26
"8960",38015548,38000378,"0",1083,1,1,0.3197,1.5443,14.7347,0,0,0,1,NA,-0.7039,0.3279,-0.2683,5,4,0.416666666666667,-0.1522,0.9311,0.4631,2.5493,0,0,1,1,1,1,0,1,-0.6303,"Yes","Yes","Yes",20,-0.4725,-0.3035,NA,620.485,560.829,561.45
"8961",38015549,38000442,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.831,-0.6749,1.0389,4,4,0.416666666666667,-0.4438,-0.4314,-1.5486,-0.0283,0,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",30,-0.1466,-1.4849,-0.4096,531.087,522.827,506.226
"8962",38015553,38000008,"Lombardia",1320,0.8611,0.8804,0.2065,0.8718,14.3478,0,0,0,0,NA,0.2293,1.2558,0.6558,5,4,0.416666666666667,-0.6427,-0.2197,-1.3668,-1.4251,1,0,1,0,1,1,0,1,1.1563,"No","No","Yes",10,-1.1799,0.3708,-1.0369,680.542,584.252,640.155
"8963",38015554,38000142,"TrentinoAA",1208,1,0.7562,0.1802,2.0826,8.5371,1,0,0,0,NA,0.1508,-0.4144,-0.9064,3.33333333333333,3.33333333333333,0.35,0.5094,-0.3199,-0.7662,-0.308,0,1,0,0,1,1,1,1,1.1563,"Yes","No","Yes",32,0.0248,0.3708,0.1104,456.414,492.832,492.989
"8964",38015560,38000201,"TrentinoAA",699,1,0.8,0.3103,0.2229,9.6414,0,0,0,0,NA,1.0478,0.9169,1.1892,4.16666666666667,3.33333333333333,0.633333333333333,-0.576,1.0787,-1.1822,-1.3753,1,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",5,0.9646,-0.5375,NA,594.478,528.774,590.323
"8965",38015561,38000464,"0",844,1,1,0.0678,1.1957,14.3051,0,0,0,0,NA,2.1655,1.6812,0.0039,3,5,0.416666666666667,0.1736,0.0562,1.8543,-0.1345,0,0,1,1,1,1,0,1,1.1563,"Yes","Yes","Yes",50,0.9357,-0.3035,0.7454,569.582,576.346,567.937
"8966",38015565,38000051,"Campania",1251,1,1,0.35,1.8402,12.51,0,0,0,0,NA,0.7777,0.29,0.8934,5,4,0.416666666666667,0.5094,0.4827,-0.1651,2.5493,0,1,0,1,1,1,0,1,1.1563,"No","Yes","Yes",26,-0.5064,0.3708,-0.4195,480.84,582.601,555.769
"8967",38015566,38000290,"Lombardia",826,1,0.6892,0.1554,1.503,11.1622,0,0,0,0,NA,-1.6287,0.4947,1.2422,3,6,0.416666666666667,0.5094,0.8721,0.2168,2.5493,0,0,1,1,1,1,1,1,-0.1108,"No","No","Yes",17,-0.6239,-0.3035,0.7454,441.971,606.357,542.051
"8968",38015567,38000365,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.0144,0.1723,-0.9788,2.5,3.33333333333333,0.35,-0.8208,-1.0099,-2.1202,-0.9024,0,1,0,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",NA,0.6642,-1.9301,NA,459.409,398.862,453.71
"8969",38015568,38000140,"0",658,1,0.825,0.2063,1.2432,8.225,1,0,0,0,NA,-0.356,0.2806,-0.806,4.33333333333333,5.41666666666667,0.45,0.0992,-0.0995,-0.756,0.5509,1,0,1,1,1,1,1,1,-1.3733,"Yes","No","Yes",13,0.0096,-0.5375,-0.4195,443.636,333.288,369.797
"8970",38015569,38000490,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0433,-0.0404,-0.0405,4,6,0.416666666666667,-0.8312,0.55,-0.4309,0.7882,1,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",17,2.5915,0.267,0.7454,462.759,517.15,375.811
"8971",38015571,38000401,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4343,-0.567,-0.2683,3.33333333333333,4.16666666666667,0.35,-0.1522,-0.0908,-0.7662,0.5209,0,1,0,0,1,1,0,1,-0.7218,"Yes","Yes","Yes",26,-0.3381,0.3708,-1.8389,368.881,507.334,425.524
"8972",38015572,38000278,"TrentinoAA",374,1,0.7692,0.2544,0.2229,4.426,0,0,0,0,NA,2.1655,-0.0714,1.3751,4.16666666666667,3.33333333333333,0.633333333333333,2.1635,1.1786,0.1111,-2.505,0,1,0,0,1,0,0,0,-0.1108,"No","Yes","No",2,0.9357,1.7359,0.7454,641.107,682.57,651.392
"8973",38015573,38000493,"0",319,1,0.6727,0.2909,-0.2386,5.8,1,0,0,0,NA,-0.2107,-0.6938,0.2884,4,4,0.416666666666667,-0.395,-0.0207,0.4631,0.1409,1,1,0,0,1,1,0,1,1.1563,"Yes","No","Yes",9,0.0248,0.3708,NA,419.787,376.459,395.189
"8974",38015574,38000212,"Campania",2013,1,1,0.2152,0.6298,13.3311,0,0,0,1,NA,0.0768,-0.3733,-0.7943,5,4,0.416666666666667,-2.1154,0.9152,1.0385,0.8531,0,1,0,0,1,1,1,1,-0.1108,"Yes","Yes","Yes",9,0.6642,1.356,0.7454,528.032,467.736,489.273
"8975",38015575,38000399,"TrentinoAA",79,1,0.6842,0.2632,-0.5434,8.3158,0,NA,NA,0,NA,0.2293,0.4978,0.8934,3.33333333333333,3.33333333333333,0.35,-0.5626,0.33,-0.1295,1.4394,1,0,1,1,1,1,0,1,-0.6303,"No","No","No",23,1.0269,1.0558,0.7454,531.945,491.488,510.082
"8976",38015577,38000002,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0445,-2.8547,-0.7439,4.16666666666667,5,0.35,-0.0547,-0.2926,-0.5996,-0.4671,1,0,0,0,0,1,1,1,-1.9024,"Yes","Yes","Yes",44,-0.604,0.317,-1.8389,476.753,266.578,356.4
"8977",38015578,38000206,"Campania",1021,1,1,0.3425,-1.3581,11.2818,1,0,0,0,NA,0.7777,-0.3047,0.3917,4.58333333333333,3.66666666666667,1.5,2.1635,0.5305,1.8543,0.6725,1,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",34,0.331,0.3708,0.7454,421.368,448.186,482.412
"8978",38015579,38000263,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.1919,-0.1969,0.1252,3.33333333333333,3.33333333333333,1.08333333333333,0.1458,0.2913,0.8598,0.0244,1,1,0,0,1,1,1,1,-0.1108,"No","Yes","Yes",12,0.4638,-1.9301,-0.844,637.072,647.644,709.727
"8979",38015580,38000103,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,-1.9054,-0.4234,4.58333333333333,3.66666666666667,0.533333333333333,1.2531,1.3192,0.075,-0.1202,1,0,0,1,0,1,0,1,-0.8882,"Yes","No","Yes",7,-0.2137,-0.9922,-0.4096,529.165,407.409,422.485
"8980",38015581,38000116,"0",888,1,0.9528,0.3701,0.3622,13.9843,0,0,0,0,NA,0.0768,0.8104,0.2884,5,4,0.416666666666667,-0.3793,-0.1178,-0.8771,1.1311,1,0,1,1,1,1,1,1,-0.1108,"No","Yes","Yes",11,1.0269,-0.5375,0.7454,563.352,556.767,485.652
"8981",38015582,38000484,"0",588,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.2293,0.4646,1.3185,5,4,0.416666666666667,0.8904,0.9248,0.0437,0.7993,0,1,0,0,1,1,0,1,1.1563,"Yes","Yes","Yes",14,-0.1867,1.2817,-1.8389,579.888,636.724,614.297
"8982",38015583,38000112,"0",819,1,0.8111,0.1389,0.8718,9.1,1,0,0,0,NA,-0.831,0.2298,-0.3506,4,6,1.35,0.5094,1.0401,0.4631,1.3578,1,1,0,1,1,1,1,1,-0.7026,"Yes","Yes","Yes",33,0.7934,1.2817,0.7454,582.168,570.187,573.296
"8983",38015584,38000495,"0",NA,1,0.9108,0.1878,-0.4789,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7157,392.394,362.631,403.578
"8984",38015588,38000328,"Lombardia",1272,1,0.9159,0.2876,-2.1182,11.2566,1,0,0,0,NA,0.2293,0.3949,-0.5436,4,4,0.416666666666667,0.8931,0.1138,-0.4954,0.7186,0,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",11,-0.4725,0.7954,0.7454,537.112,542.97,540.268
"8985",38015589,38000470,"0",922,1,1,0.0667,-0.4866,7.6833,1,0,0,0,NA,0.7777,0.4273,0.2884,4,6,1.23333333333333,0.8061,1.1786,0.8598,0.0951,1,0,1,1,1,1,1,1,1.1563,"No","Yes","Yes",35,2.5915,1.7359,NA,548.34,506.87,535.027
"8986",38015591,38000254,"TrentinoAA",633,1,0.9171,0.0466,1.1957,6.5596,1,0,0,0,NA,0.7777,1.1852,-0.5803,3.33333333333333,3.33333333333333,0.866666666666667,0.5094,-0.0369,1.8543,0.1016,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",11,1.5043,-0.494,0.7454,451.722,550.244,470.13
"8987",38015592,38000331,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.356,NA,-0.3164,3,3,0.716666666666667,-0.8208,-0.3744,-0.5996,0.7882,0,NA,NA,1,1,1,1,1,1.1563,"Yes","No","Yes",15,-0.0621,0.3708,-1.8389,322.609,242.38,289.625
"8988",38015595,38000188,"0",1178,1,0.9747,0.1224,0.2229,9.9409,1,0,0,0,NA,1.0478,-0.2939,0.6558,4.58333333333333,6.41666666666667,0.533333333333333,1.6403,0.5305,0.5952,0.6467,0,0,1,1,0,1,1,1,1.1563,"Yes","Yes","Yes",19,0.514,0.3708,-0.4096,479.236,388.817,456.664
"8989",38015596,38000048,"Campania",420,1,0.9483,0.1121,0.5628,7.2414,0,0,0,0,NA,1.0478,1.5664,-0.8679,7,7,0.65,-2.1154,-0.4678,-0.4954,1.3453,0,0,1,0,1,0,1,1,1.1563,"No","Yes","Yes",70,-0.0621,0.5848,0.1104,477.953,491.456,423.409
"8990",38015600,38000443,"TrentinoAA",413,1,0.7848,0.2658,1.2394,10.4557,0,0,0,0,NA,2.1655,1.3999,-0.5154,4.16666666666667,3.33333333333333,0.633333333333333,0.5094,1.1786,-1.5929,-0.6788,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",NA,0.0248,0.0125,NA,586.008,562.275,595.058
"8991",38015601,38000107,"Campania",326,1,0.881,0.381,-1.4562,7.7619,1,0,0,0,NA,-0.1892,-1.1999,-0.0454,4,6,0.416666666666667,0.5094,0.7736,-0.2111,0.6007,1,1,0,1,1,1,1,1,-0.1108,"Yes","Yes","Yes",10,0.5423,0.3708,-1.8389,437.076,479.133,448.033
"8992",38015602,38000040,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.028,498.901,503.115
"8993",38015603,38000310,"0",806,1,0.9697,0.2788,0.6298,9.7697,0,0,0,0,NA,-0.4343,-1.91,0.0039,4.16666666666667,4.16666666666667,0.633333333333333,0.0992,-0.0171,-0.4849,-0.6871,1,0,0,1,1,1,1,1,1.1563,"Yes","No","Yes",20,0.5423,1.7359,NA,485.606,432.479,546.181
"8994",38015604,38000487,"TrentinoAA",1122,1,0.8762,0.3119,0.7561,11.1089,0,0,0,0,NA,1.0478,1.5715,0.2884,3.33333333333333,4.16666666666667,0.35,2.1635,1.0609,-0.0056,-0.7236,1,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",14,-0.548,0.7648,0.7454,543.961,543.409,637.735
"8995",38015606,38000356,"0",530,NA,1,0.2899,-1.1699,7.6812,1,0,0,0,NA,-0.222,-1.6424,0.6558,3,4,0.416666666666667,-0.1833,-0.5942,0.8748,1.4394,1,0,0,0,1,1,0,0,-0.6303,"No","Yes","Yes",14,-0.4725,0.9353,NA,341.19,306.141,326.67
"8996",38015607,38000050,"TrentinoAA",651,1,1,0.1034,1.1432,14.9655,0,0,0,0,NA,-0.522,-0.0922,-0.2683,2.5,3.33333333333333,0.35,0.1227,-0.7668,-1.4711,-2.505,0,1,0,0,1,1,0,0,-0.6303,"No","No","Yes",2,-0.5942,0.6154,0.7454,544.541,512.382,571.027
