"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38000544,38000277,"Lombardia",0.754764408047112,1,0.9063,0.2,-0.2386,0.750149316226811,0,0,0,0,1.61268768197302,0.7777,0.3294,NA,-0.45268990306865,0.237367196596031,-0.308680355455635,-0.8208,-0.1178,-0.1624,1.2071,0,0,1,1,1,1,0,1,1.1563,0,0,0,1.22193523959504,-0.7786,-0.5375,0.1104,0.199598122469199,1.05891378452165,0.67226205473221
38000545,38000303,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.25710743098789,0.2737,1.0791,0.5529,-0.632605399303951,-0.263258708890802,0.0932372116701436,0.8904,1.4315,0.1111,1.1924,1,0,1,1,0,1,0,1,1.1563,1,1,0,-0.354424922091009,-0.5942,1.0728,0.7454,1.64304141876421,2.23384789868487,1.71636913996302
38000547,38000275,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.094586101755577,0.7777,0.4036,-0.6873,0.626803074343154,0.331234553874813,-0.653181127277734,0.1458,1.6345,-0.5571,-0.3634,1,1,0,0,1,1,0,1,-0.1108,0,0,0,-1.10507261813198,0.5073,-0.7778,0.7454,1.03297003037681,1.41501811398254,1.28223885983316
38000548,38000047,"0",-1.32453628174398,1,0.4937,0.3797,0.9721,-1.06843531517141,1,0,0,0,-1.16412687918832,-0.831,-1.432,-1.6054,0.266972081872553,-0.138102232519095,-0.308680355455635,-1.6934,0.3721,-1.1822,1.0461,0,0,0,1,1,1,1,1,0.0321,1,0,1,-0.954943078923788,-0.4725,-0.2552,-0.9094,-0.644305144872215,-1.28029010717322,-0.387919330893953
38000550,38000469,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0201814480812318,-0.8341,-0.2362,NA,-1.41223921632358,-0.701306376191784,-1.68668344274403,-2.1154,-2.4981,-1.3192,-0.0345,0,1,0,0,1,1,0,0,-0.1108,0,0,1,-1.33026692694427,1.5043,-1.9301,0.7454,0.548661369634847,-1.49801382657848,-0.874076612795015
38000552,38000421,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-0.465709715692669,-0.356,-0.0236,-0.0012,0.0270847535588208,-0.263258708890802,0.55257157409961,-0.3558,0.205,0.5952,1.0016,0,0,1,0,1,1,1,1,1.1563,1,0,1,0.246093234741771,0.2947,-0.7778,0.7454,-1.45101397116245,-1.16259319485975,-1.13525012982262
38000553,38000325,"0",-0.44197266716137,1,0.7388,0.0735,1.1957,-1.25557217268465,1,0,0,0,-1.54807133516533,-0.4343,-1.2127,0.0039,-0.212802574754918,-0.388415185262513,-0.538347536670369,0.5094,0.6496,-0.8107,0.9242,1,1,0,1,0,1,1,1,-0.1108,0,0,0,-0.87987830931969,0.0248,-0.494,NA,-0.0336424831267689,0.819338739275878,0.149869868147802
38000555,38000437,"0",0.337465307673813,1,0.9784,0.7229,2.4059,-0.547638295193961,1,0,0,0,0.0327877614109551,2.1655,-1.1523,-1.0005,0.0270847535588208,0.0809216011313944,-0.423513946063004,-2.1154,-2.4981,-1.0182,-1.3753,0,0,0,NA,1,1,0,0,-1.1119,0,0,1,NA,0.3602,0.3708,-2.2925,0.610298828185462,0.380377295902708,1.17555472146484
38000556,38000086,"TrentinoAA",-1.15425906262614,1,0.7692,0.2544,0.2229,-1.5621566334407,1,0,0,0,-0.33690607949767,-0.1523,-0.332,1.3185,-0.212802574754918,-0.388415185262513,-0.538347536670369,0.5094,-0.3247,-0.8234,-1.0698,1,1,0,0,1,1,1,1,-0.7218,1,0,1,-0.579619230903301,-0.0474,-0.5555,0.7454,0.195537301670569,0.30895181708663,0.560272494182837
38000558,38000009,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-0.458584408158478,-0.356,0.4329,-1.3258,0.0270847535588208,-0.263258708890802,0.55257157409961,-2.1154,-0.4792,-0.3131,0.4517,1,0,1,0,1,1,0,0,0.0659,0,0,1,-0.954943078923788,0.6642,-1.9301,0.7454,-1.04313575902326,-0.737053914483782,-0.503938754674466
38000559,38000201,"TrentinoAA",-0.182959432446909,1,0.8,0.3103,0.2229,-0.157752748795367,0,0,0,0,1.153927496887,-0.2107,1.382,0.7001,0.386915746029422,-0.388415185262513,1.24157311774381,2.1635,1.5563,1.0385,-1.005,1,0,1,1,1,1,1,1,-0.1108,1,1,1,-0.054165843674619,0.9646,0.3708,0.7454,2.2077409439977,2.61991022906908,3.00862323754711
38000560,38000252,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.458036307578924,0.7777,0.5157,0.6,0.0870565856372519,-0.513571661634221,-0.653181127277734,0.125,0.5305,-0.4849,0.5209,1,0,1,1,1,1,1,1,0.0659,0,1,1,-0.054165843674619,0.6642,0.3708,NA,-0.0179458488859149,-0.513214047896699,-0.306870540979177
38000563,38000274,"0",0.212755231700184,1,0.8621,0.3103,0.6298,-0.0917500281330459,0,0,0,1,-0.751407142784768,-0.7039,-0.8978,-0.2683,-0.632605399303951,-0.263258708890802,-0.423513946063004,0.5094,NA,-0.7662,1.7952,0,1,0,0,1,1,0,0,-0.1108,0,0,1,1.29700000919913,-1.3781,1.7359,NA,-0.849499312315015,-0.675558834637463,-0.718480997170323
38000564,38000238,"0",-0.914431993446081,1,0.8943,0.0813,0.9233,-0.895018636469894,1,0,0,0,-0.625481034632423,0.2834,-1.0913,0.3917,NA,NA,NA,0.5094,0.7736,-0.1519,0.3781,0,1,0,0,1,1,1,1,1.1563,0,1,1,NA,-0.0153,0.0125,0.7454,-1.28395135726282,-2.23843460440985,-1.93959728499913
38000566,38000417,"0",-1.58834605784204,1,0.6545,0.5455,0.8718,-1.41861894879592,1,0,0,0,-1.6642686580306,-0.8341,0.3782,-2.4162,-0.212802574754918,-0.388415185262513,2.67699300033587,2.1635,2.4511,1.3961,0.1409,1,0,1,0,1,1,1,1,-0.9044,1,1,1,1.67232385721962,-0.4838,1.7359,NA,0.699759602867342,-0.522143622782159,0.525866266932107
