"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38008611,38000426,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,34384,0.7777,-0.266,0.9383,4,4,0.416666666666667,-0.4593,0.5305,-0.0287,-0.2039,1,1,0,0,1,1,0,1,1.1563,1,0,1,40,-0.3381,0.3708,-0.4195,530.842,458.177,445.446
38008612,38000237,"Lombardia",1912,1,0.9527,0.2189,-0.4789,11.3136,0,0,0,0,37313,2.1655,1.0938,-0.2683,6.41666666666667,6.41666666666667,0.383333333333333,0.5094,0.1123,-0.7662,0.206,1,0,1,1,1,1,0,1,1.1563,1,0,0,24,0.0248,0.0125,0.1104,595.853,498.715,490.124
38008613,38000221,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37294,-0.2107,0.0269,-1.3567,3.33333333333333,27.5,0.35,-0.395,0.6098,-0.5643,0.5271,0,1,0,0,1,1,1,1,-0.1108,1,1,1,33,-0.1613,0.3708,-1.0369,525.371,557.325,496.887
38008615,38000274,"0",864,1,0.8621,0.3103,0.6298,9.931,0,0,0,1,41257,0.7777,0.6065,0.5529,5,4,0.583333333333333,0.5094,1.0687,-0.7114,-0.0538,1,1,0,1,1,0,1,0,1.1563,1,1,1,8,-0.7577,0.3708,-0.0804,608.879,605.709,601.631
38008617,38000067,"Lombardia",943,1,0.942,0.3116,1.2496,13.6667,0,0,0,0,40960,0.7777,0.1823,-0.3164,4.58333333333333,3.66666666666667,0.383333333333333,0.1458,0.33,-0.7662,1.5125,0,1,0,0,1,1,0,1,1.1563,1,1,1,17,-0.5609,-0.4225,-0.9094,515.423,545.661,562.491
38008619,38000138,"TrentinoAA",395,1,0.5905,0.4095,-1.4562,7.5238,1,1,0,0,53248,2.1655,1.4144,1.3185,3,3,0.316666666666667,-0.617,-0.4325,0.9799,0.7993,0,0,1,0,1,1,1,1,1.1563,1,1,1,34,0.5423,-0.7778,0.7454,388.615,477.054,397.79
38008620,38000257,"TrentinoAA",263,1,0.1132,0.0189,-0.1073,9.9245,1,1,0,1,29612,-0.0971,0.3356,-0.4266,1.83333333333333,3.66666666666667,0.383333333333333,-0.1522,-0.4375,-0.5512,1.288,0,0,1,1,1,1,0,1,0.0659,0,0,1,NA,0.1643,-0.494,-0.5057,536.633,613.544,570.633
38008621,38000330,"TrentinoAA",193,1,0.6727,0.4545,0.6925,7.0182,1,0,0,0,32701,-0.6174,-0.8134,0.0039,3.33333333333333,3.33333333333333,0.35,0.5094,0.1911,-0.5996,0.3781,0,0,0,1,1,1,1,1,-0.1108,1,1,1,26,-0.2137,0.3708,-0.9094,614.231,539.308,599.895
38008622,38000292,"0",925,1,0.9162,0.0524,0.3622,9.6859,1,0,0,0,28006,-0.356,-0.8103,-1.3831,4,4,0.416666666666667,1.6681,-0.1375,1.1359,0.616,1,1,0,1,1,1,0,1,1.1563,1,0,1,41,0.6642,-0.1988,-1.0369,525.539,557.836,578.228
38008623,38000109,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,33880,-0.4343,-0.4085,-0.107,0.916666666666667,2.75,0.0166666666666667,-0.5604,0.025,-1.282,-0.4221,0,1,0,0,1,1,1,1,1.1563,1,1,1,NA,-0.509,-0.502,-1.8389,432.82,430.448,409.897
38008624,38000300,"0",210,1,1,0.0811,1.0383,11.3514,0,0,0,0,35906,0.6093,1.0215,-1.0005,2.25,3.75,0.316666666666667,-0.7662,0.1042,-0.7083,1.4226,0,0,1,0,1,1,1,1,-0.1108,1,1,1,29,-0.6334,0.3708,NA,583.667,549.429,531.339
38008627,38000444,"TrentinoAA",945,1,0.4769,0.5231,0.4927,29.0769,1,1,0,0,31253,-1.6287,-1.6725,-0.2296,3.33333333333333,3.33333333333333,0.75,0.5094,-0.3744,-0.8645,-0.6448,1,0,0,0,1,1,0,1,-0.7304,0,0,1,10,-0.1296,0.9798,NA,398.269,313.642,356.481
38008628,38000185,"TrentinoAA",492,0.9786,0.6579,0.2632,1.8402,25.8947,1,0,0,0,32689,-0.5975,-1.413,-1.0005,3.33333333333333,5,0.35,-0.8208,-0.3744,-2.395,-0.7398,0,0,0,1,1,0,1,0,-0.1108,0,1,0,30,-0.423,-0.3035,-0.9094,377.557,437.561,375.996
38008629,38000374,"0",308,1,0.8824,0.1647,0.6298,7.2471,0,0,0,0,33959,0.1157,-0.8494,0.2829,3,4,0.416666666666667,0.5094,0.7736,-0.7662,0.5209,0,1,0,0,0,0,1,1,-0.7026,1,0,1,6,-0.1613,-0.0948,-0.844,406.891,447.321,419.639
38008633,38000209,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,23829,-0.4343,-0.6394,-0.5717,NA,NA,NA,NA,NA,-1.273,-1.7918,1,0,1,1,1,NA,NA,NA,-1.6471,NA,NA,NA,NA,-1.7201,NA,NA,411.801,394.867,429.205
38008634,38000195,"Lombardia",1125,0.7391,0.3696,0.0696,0.2911,9.7826,0,0,0,0,32300,-0.6174,-0.8984,NA,5,6,0.2,0.0388,-2.4981,-0.2803,-0.4331,1,1,0,0,0,1,1,1,1.1563,0,0,1,22,-0.3381,0.3708,-0.9094,526.158,523.793,521.994
38008635,38000040,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,54066,2.1655,1.6329,1.8837,3.33333333333333,4.16666666666667,0.5,2.1635,1.0128,-0.8771,-0.6762,1,0,1,1,1,1,0,1,1.1563,1,1,1,9,-0.1862,0.3708,NA,584.865,554.333,647.519
38008637,38000488,"TrentinoAA",572,1,0.6535,0.5197,0.9807,9.0079,1,0,0,0,28178,-0.4343,-0.2131,0.4592,3.33333333333333,3.33333333333333,0.983333333333333,0.1458,0.2773,-0.8771,-1.4678,1,0,1,0,1,1,0,1,-0.6303,1,0,1,1,2.5915,-0.0575,0.7454,638.588,649.722,666.651
38008638,38000281,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,34414,0.2293,0.293,-0.4234,2.75,3.66666666666667,0.383333333333333,0.8433,0.0979,0.2915,1.0461,0,1,0,1,1,1,0,1,1.1563,0,0,0,12,-0.2663,0.0125,0.7454,650.388,597.817,633.061
38008639,38000077,"TrentinoAA",214,1,0.5303,0.2727,-1.1699,6.4848,0,0,0,0,38223,-0.0652,-0.0629,0.5529,4.16666666666667,3.33333333333333,0.35,-2.1154,-0.2052,-0.8771,-1.7918,1,1,0,0,1,1,1,1,1.1563,1,NA,1,10,-0.6526,-0.3035,-1.8389,508.401,502.438,532.221
38008640,38000238,"0",394,1,0.8943,0.0813,0.9233,6.4065,1,0,0,0,38104,0.0768,0.5257,-0.107,4,4,0.416666666666667,-0.2121,-0.3581,-0.4495,0.5306,0,0,1,1,1,1,1,1,-0.1108,0,1,1,21,1.0269,-0.494,-2.136,436.081,486.278,509.353
38008643,38000461,"TrentinoAA",564,0.8,NA,NA,NA,NA,0,0,0,0,38827,0.6093,1.0461,-0.8747,4.16666666666667,3.33333333333333,0.5,2.1635,-0.0369,-0.8771,1.9474,1,0,1,1,1,1,1,1,-0.1108,1,1,1,19,-0.5753,1.7359,-1.8389,471.483,408.163,424.845
38008646,38000472,"Campania",1016,1,1,0.0948,1.1432,9.6303,0,0,0,1,44599,2.1655,1.5062,0.9828,4,4,0.583333333333333,1.1662,0.437,0.1111,-0.9109,0,0,1,0,1,1,0,1,1.1563,1,1,1,6,1.5043,1.7359,NA,663.274,631.464,676.147
38008647,38000202,"TrentinoAA",908,1,0.8898,0.0276,-0.0467,7.1496,1,0,0,0,34307,0.1919,-1.2709,-0.8013,3.33333333333333,5,0.633333333333333,-2.1154,-1.2668,-0.5996,1.0016,0,0,0,1,1,1,1,1,1.1563,1,1,1,NA,0.1643,-1.2836,-1.0369,421.084,455.368,431.519
38008648,38000313,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,24220,-0.1523,-1.0321,0.9373,2.5,3.33333333333333,0.35,0.5352,0.1138,-1.6866,1.6092,0,1,0,0,1,1,0,1,-1.1119,0,0,1,5,-0.3381,-0.7956,0.7454,450.643,474.938,491.54
38008649,38000045,"TrentinoAA",936,0.6667,0.287,0.1217,1.2432,8.1391,1,0,0,0,30023,-0.831,-0.009,1.3185,1.66666666666667,5,0.0166666666666667,0.5094,-0.658,0.4485,-0.1593,1,1,0,1,1,1,0,1,-1.2004,1,0,0,NA,0.5073,-0.7778,0.7454,478.887,551.899,516.007
38008652,38000157,"0",760,1,0.7273,0.7273,0.8718,6.9091,1,0,0,1,33284,-1.2278,-0.3767,NA,4,4,0.416666666666667,0.0992,0.5305,-0.5309,0.2029,1,0,1,1,1,1,1,1,1.1563,1,0,1,12,1.0269,-0.7289,NA,384.853,353.186,330.211
38008655,38000137,"0",527,1,0.8986,0.0743,0.6298,7.1216,1,0,0,0,37283,0.7777,-0.5727,0.8934,4,4,0.716666666666667,0.0992,0.763,0.1717,1.0051,0,1,0,0,1,1,1,1,1.1563,1,1,1,22,0.3171,0.3268,-0.4195,563.475,510.039,418.998
38008656,38000365,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,31280,-1.6287,-0.752,-0.0075,3.33333333333333,3.33333333333333,0.5,-2.1154,-2.4981,-1.3281,0.5209,0,1,0,1,1,1,0,1,0.0321,1,1,1,47,-0.3381,1.7359,NA,414.568,469.326,421.768
38008657,38000057,"Campania",890,1,1,0.1739,2.3987,12.8986,0,0,0,1,31769,0.0433,-0.0728,0.0039,6.41666666666667,3.66666666666667,0.383333333333333,-0.8208,0.3721,-0.1624,1.4394,0,1,0,1,1,1,0,1,-1.0509,1,0,1,24,1.0269,0.0125,0.7454,488.927,565.811,509.256
38008658,38000498,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37494,0.2293,-0.0277,0.0039,3.66666666666667,5.5,0.383333333333333,2.1635,1.1786,0.2296,-0.7236,1,1,0,1,1,1,1,1,0.1927,1,1,0,33,0.1985,1.7359,NA,626.87,576.399,624.192
38008659,38000409,"TrentinoAA",1070,1,0.7905,0.1621,0.9233,8.4585,0,0,0,0,43618,2.1655,1.3875,1.8837,2.5,3.33333333333333,0.5,1.6403,NA,-1.0072,-0.7766,0,0,1,1,1,1,0,1,-0.1108,0,1,1,11,1.5043,1.7359,0.7454,641.949,619.115,642.668
38008661,38000098,"0",134,1,0.9784,0.2446,0.6948,1.9281,0,0,0,0,39514,0.0768,-0.4494,0.8934,3,5,0.416666666666667,-0.4205,0.0795,1.8543,1.7237,0,1,0,0,1,1,0,1,-0.1108,0,1,1,45,0.6642,-0.248,-0.0804,546.202,587.917,635.912
38008662,38000302,"TrentinoAA",88,1,0.619,0.1905,-0.1073,8.381,0,1,0,0,41687,0.3005,1.3579,1.8837,2.25,3,0.683333333333333,-1.4847,-0.679,1.8543,-0.6762,1,0,1,1,1,1,1,1,-0.1108,1,0,0,5,0.5073,-0.7975,NA,576.983,560.433,594.076
38008666,38000202,"TrentinoAA",908,1,0.8898,0.0276,-0.0467,7.1496,1,0,0,0,42084,2.1655,0.2236,-0.7211,3.33333333333333,5,0.633333333333333,-0.9751,-0.2545,0.0543,0.7186,0,1,0,0,1,1,0,1,1.1563,1,0,1,15,0.1643,-1.2836,-1.0369,600.192,581.382,595.696
38008668,38000345,"Campania",1280,1,1,0.3176,1.347,15.0588,0,0,0,0,41168,0.4793,1.2975,0.0039,5,3,0.416666666666667,0.5094,0.2913,-0.2111,0.8425,1,0,1,1,1,1,0,1,-0.1108,0,0,1,33,0.3171,0.3708,0.7454,473.29,447.115,513.639
38008669,38000252,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,50844,0.7777,1.0957,0.8934,5,4,0.416666666666667,0.5094,1.0609,-0.439,1.0016,0,0,1,0,1,1,0,1,1.1563,1,0,1,20,-0.3381,0.3708,NA,489.705,483.611,527.905
38008670,38000456,"TrentinoAA",101,1,0,0.3529,-0.7289,5.9412,1,1,0,0,46897,0.6093,1.5907,-0.5154,6,8,0.716666666666667,1.3031,0.7736,-0.7662,-0.3688,0,0,1,1,1,1,1,1,1.1563,1,1,1,36,0.6642,0.7648,NA,493.778,396.459,411.129
38008671,38000249,"0",104,0.75,0.0833,0.1667,1.2535,5.7778,1,1,0,0,29915,-0.356,-0.9261,-0.603,3,3,0.583333333333333,1.3221,0.438,0.1609,-1.3753,0,1,0,1,0,1,1,1,-0.7026,0,1,1,25,-1.8419,0.0125,0.7454,550.501,508.863,586.659
38008672,38000449,"TrentinoAA",782,1,0.5787,0.3652,0.2229,8.7865,1,0,0,0,23267,-1.2278,0.4743,0.0039,2.5,3.33333333333333,0.5,0.5094,-0.3931,-0.1651,1.0461,0,0,1,1,1,1,0,0,-1.1119,1,1,1,11,0.2947,-0.2874,0.7454,511.802,448.606,558.203
38008673,38000104,"TrentinoAA",460,1,0.9759,0.0361,-0.0467,5.5422,1,0,0,0,45090,2.1655,1.0283,-1.0005,3.33333333333333,3.33333333333333,0.75,-1.0163,0.0345,0.4631,0.1236,0,0,1,1,1,1,0,1,-0.1108,1,0,0,11,0.6642,0.9178,0.7454,575.633,470.014,533.823
38008674,38000474,"Campania",1187,1,0.7828,0.0966,-0.9281,8.1862,1,0,0,0,36234,0.1508,-1.6134,NA,1.16666666666667,3.5,0.0166666666666667,-2.1154,-1.3032,1.8543,-0.8398,0,0,0,1,1,1,0,1,-0.6303,1,0,1,NA,0.1643,-1.9301,NA,390.213,390.886,399.136
38008678,38000496,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9094,413.993,377.149,402.447
38008680,38000254,"TrentinoAA",633,1,0.9171,0.0466,1.1957,6.5596,1,0,0,0,46495,2.1655,0.8114,-1.0005,3.33333333333333,3.33333333333333,0.866666666666667,-0.197,-0.2926,-1.0676,1.7952,0,0,1,1,1,1,0,1,1.1563,1,0,1,22,-0.8956,0.3708,0.7454,630.605,579.185,500.564
38008683,38000113,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37939,-0.2598,0.092,0.2829,NA,NA,NA,-2.1154,-2.4981,-0.8871,1.3538,1,1,0,1,1,NA,NA,NA,-0.1108,NA,NA,NA,NA,-0.4725,NA,NA,469.009,424.827,461.916
38008684,38000069,"0",1303,1,0.9751,0.3085,1.2496,12.9652,0,0,0,0,29833,-0.4113,-0.4002,0.5529,4.16666666666667,3.33333333333333,0.35,-2.1154,-0.6723,-0.4954,1.1199,0,0,1,0,0,1,0,1,-0.7218,0,0,1,12,0.6642,-0.9922,-0.015,540.665,499.023,478.869
38008685,38000247,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,43849,2.1655,-0.0215,0.2829,3.33333333333333,3.33333333333333,0.633333333333333,-0.8208,-0.0123,-0.1651,-0.4248,1,1,0,1,1,1,0,0,1.1563,1,0,1,16,0.3171,-0.7778,0.1104,623.327,540.36,608.134
38008687,38000371,"0",474,1,0.9197,0.146,0.9918,6.9197,1,0,0,0,30740,-1.6287,-1.4488,-0.4266,4,4,0.716666666666667,-0.8208,-0.2052,-0.8771,-0.308,1,0,0,1,1,1,1,1,-0.1108,0,0,1,19,0.1643,-0.9922,0.1104,526.932,476.939,441.231
38008689,38000162,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,30852,-0.2818,-0.6623,-0.0405,3,4,0.416666666666667,-0.576,-0.2052,-0.2315,1.8135,0,1,0,0,1,1,1,1,-0.1108,0,0,1,12,-0.7346,-0.4595,0.7454,503.999,563.813,531.208
38008690,38000434,"TrentinoAA",114,1,0.9322,0.1949,1.2496,1.9322,1,0,0,0,25211,-1.6287,-1.1403,-1.4227,3.33333333333333,3.33333333333333,0.35,-2.1154,-1.0845,1.8543,1.7184,1,1,0,0,0,1,0,0,-1.0509,0,0,1,5,-1.0894,-0.7579,0.7454,562.58,548.925,555.296
38008691,38000334,"0",743,1,NA,NA,NA,NA,0,NA,NA,0,33878,0.7777,-0.0036,-0.4038,1.16666666666667,1.16666666666667,0.116666666666667,NA,-0.8666,-0.5032,1.0016,1,0,1,NA,0,0,1,1,-1.1023,1,0,1,20,-0.9857,NA,NA,327.273,214.46,266.829
38008692,38000461,"TrentinoAA",564,0.8,NA,NA,NA,NA,0,0,0,0,32589,-0.1892,-0.27,0.8934,2.5,5,0.35,-0.4228,-0.1178,-0.3804,-0.7849,0,1,0,0,1,1,0,1,-0.1108,1,0,0,9,1.0269,0.9798,-0.0804,583.824,555.141,597.557
38008698,38000480,"Campania",1070,1,0.8862,0.0976,-0.6066,8.6992,1,0,0,0,35349,-1.2278,-0.6438,-1.0005,4,5,0.416666666666667,-2.1154,-0.3744,0.1582,0.7291,1,1,0,1,1,1,0,1,-0.7026,1,1,1,32,-0.8279,1.7359,NA,311.377,314.542,245.158
38008700,38000275,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38424,-0.3696,-0.1382,-0.9039,3.33333333333333,2.5,0.35,-0.7802,-0.6418,-1.3668,-1.3753,0,1,0,0,1,1,0,1,-0.6303,1,0,1,10,1.0269,-1.9301,0.7454,540.19,538.949,509.636
38008701,38000232,"Lombardia",757,1,0.9537,0.2963,2.0826,14.0185,0,0,0,0,45318,1.0478,1.2847,0.6145,3,3.75,0.583333333333333,0.3639,0.1057,0.1609,0.9908,0,0,1,0,0,1,0,1,0.1927,1,0,1,8,0.6124,1.7359,-0.5057,582.725,515.264,525.981
38008704,38000457,"0",1170,1,0.7762,0.3502,1.347,8.4477,1,0,0,0,31413,0.0768,-1.4599,-0.1458,4.33333333333333,5.41666666666667,0.45,-0.1945,0.3643,-0.3263,-0.2039,1,0,0,1,1,1,1,1,-0.6303,1,1,1,47,0.6642,-0.5375,0.1104,525.079,615.797,605.82
38008705,38000389,"TrentinoAA",600,1,0.625,0.2083,1.589,5,0,0,0,0,36792,-0.2598,-0.0535,1.1892,4.16666666666667,3.33333333333333,0.633333333333333,0.5094,0.228,-0.4363,-0.6189,0,1,0,0,1,1,1,1,1.1563,0,0,1,16,-0.3381,0.3708,0.7454,594.094,610.175,623.489
38008707,38000267,"TrentinoAA",843,1,1,0.2192,-0.1714,11.5479,0,0,0,0,23127,-0.5273,-1.5165,1.8837,4.16666666666667,4.16666666666667,0.35,0.5094,1.7297,0.3377,0.7993,1,0,0,0,1,0,1,1,-0.1108,0,0,0,15,0.514,1.7359,-0.4096,512.404,527.312,529.348
38008709,38000469,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,26299,-0.831,-0.2181,-0.5803,1.66666666666667,2.5,0.35,0.8931,0.614,-0.4849,-0.8371,1,0,1,1,1,1,0,1,-0.1108,1,0,1,29,0.9357,0.8155,-0.0804,433.352,474.354,421.383
38008713,38000047,"0",223,1,0.4937,0.3797,0.9721,5.6456,1,0,0,0,32164,-1.6287,-1.2127,-1.3282,NA,NA,NA,-0.2855,-2.4981,1.8543,1.2957,1,0,0,NA,1,1,1,1,-1.6647,1,1,0,42,-1.2677,1.7359,NA,292.948,291.814,351.549
38008714,38000185,"TrentinoAA",492,0.9786,0.6579,0.2632,1.8402,25.8947,1,0,0,0,28900,-1.6287,0.1317,-0.8184,3.33333333333333,3.33333333333333,1.48333333333333,-1.2109,0.8574,1.3961,-0.0879,1,1,0,0,1,0,0,1,1.1563,1,0,1,32,0.5423,-1.2349,-1.8389,593.06,539.99,523.948
38008715,38000105,"Campania",729,1,1,0.1835,0.2229,13.3761,0,0,0,0,38422,0.7777,-0.5102,1.0438,2,4,0.416666666666667,0.042,0.6026,-1.6866,0.2495,0,1,0,0,1,1,1,1,1.1563,1,1,1,32,0.9357,-0.2552,0.7454,411.937,521.336,468.054
38008716,38000490,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36895,0.6093,-1.4238,-1.3544,4,6,0.416666666666667,0.019,0.5282,-0.5865,-0.6195,1,0,0,0,1,1,1,1,-0.6134,1,1,1,19,-0.0944,-0.2875,-1.8389,449.085,360.382,380.49
38008717,38000067,"Lombardia",943,1,0.942,0.3116,1.2496,13.6667,0,0,0,0,38050,1.0478,1.2656,0.2884,3.66666666666667,3.66666666666667,0.666666666666667,0.5094,0.1911,-0.7662,-0.0374,1,0,1,1,1,1,0,1,1.1563,0,1,1,11,-0.9024,0.3708,-1.8389,569.389,617.667,638.498
38008719,38000448,"0",727,0,0.8685,0.1033,0.8718,6.8263,1,0,0,0,25487,-0.1661,-1.0682,-0.9089,3.66666666666667,3.66666666666667,0.383333333333333,-2.1154,-0.3744,-1.0676,1.181,0,1,0,0,1,0,1,0,-1.4299,1,0,1,13,-0.9861,0.3708,-0.4195,317.314,342.633,337.712
38008721,38000232,"Lombardia",757,1,0.9537,0.2963,2.0826,14.0185,0,0,0,0,55095,0.7777,0.5475,1.1892,4,7,0.583333333333333,2.1635,1.2431,-0.7662,0.5209,1,1,0,1,1,1,0,1,1.1563,1,0,1,14,0.9357,1.356,0.1104,726.297,623.18,642.759
38008725,38000394,"0",785,1,1,0.2651,0.5058,18.9157,0,0,0,1,30927,-0.4343,1.0038,-1.0005,2,4,0.2,-1.338,1.3588,-1.9688,-1.7201,1,0,1,1,1,1,1,1,-0.6303,1,1,1,5,-0.7104,1.3336,0.7454,508.821,422.051,490.343
38008727,38000084,"TrentinoAA",1012,1,0.7609,0.1522,0.6298,44,0,0,0,0,46792,0.7777,0.8099,1.0438,4.16666666666667,3.33333333333333,0.633333333333333,1.3859,0.7165,-1.0795,-0.4671,0,1,0,1,1,1,0,1,1.1563,0,1,1,12,-1.1053,1.0728,NA,570.644,555.7,603.278
38008728,38000087,"TrentinoAA",1000,1,0.5889,0.2778,0.8718,11.1111,0,0,0,0,35724,-0.8341,-0.4854,-0.3809,3.33333333333333,3.33333333333333,0.35,-0.1945,0.6265,-1.0351,0.7993,0,1,0,0,1,1,0,1,-0.1108,0,0,1,4,-0.604,-0.7976,-0.5704,563.583,568.597,530.507
38008729,38000453,"TrentinoAA",NA,NA,NA,NA,-0.0467,NA,1,0,0,0,39949,-0.2107,1.0047,-0.1936,3.33333333333333,3.33333333333333,0.35,1.1074,1.7297,-0.4954,-0.0997,1,0,1,1,1,1,1,1,-0.1108,1,1,1,38,2.5915,-0.494,NA,489.267,382.441,439.226
38008730,38000426,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,36797,0.6093,-0.1132,0.0039,5,4,0.416666666666667,0.5094,1.2758,NA,0.3366,1,1,0,NA,1,1,1,1,-0.1108,1,1,1,16,-0.505,0.317,0.7454,571.643,508.892,504.676
38008733,38000110,"TrentinoAA",650,1,0.725,0.1417,-0.4221,10.8333,1,0,0,0,44199,1.0478,0.541,NA,1.66666666666667,2.5,0.5,1.6681,0.8185,-1.5087,0.6538,0,0,1,1,1,1,0,1,-0.1108,1,1,1,33,1.5043,1.0218,0.7454,503.359,403.626,488.372
38008735,38000348,"TrentinoAA",52,1,0.7368,0.4737,0.6298,5.4737,1,0,0,0,32136,-0.522,-1.1441,-2.4162,4,3,0.2,0.5094,0.5305,1.8543,0.7856,1,0,0,1,1,0,0,0,1.1563,1,0,0,4,-0.978,0.3708,-1.8389,391.487,388.704,317.986
38008736,38000155,"0",1175,1,0.9375,0.2313,0.6298,14.6875,0,0,0,0,27466,-0.2598,-0.2516,-0.5148,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,0.7129,1.8543,1.1924,1,1,0,0,1,1,1,1,-0.1108,1,0,1,11,-0.4838,1.356,-0.4195,575.185,539.772,585.839
38008742,38000124,"0",1206,1,0.9567,0.126,0.6925,9.4961,0,0,0,0,40572,-0.5273,0.511,0.2343,2.75,3.66666666666667,0.383333333333333,-0.4071,-0.3199,0.1218,-0.0345,1,0,1,1,1,1,1,1,-0.1108,1,0,1,10,-0.3381,-0.7778,-0.9094,517.635,491.294,509.299
38008743,38000447,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,33772,-0.7039,1.1083,-0.7185,3.33333333333333,5.83333333333333,0.35,-1.0163,0.2159,-0.8006,1.6092,1,0,1,1,1,1,0,1,1.1563,1,1,1,34,1.0269,0.2296,0.7454,437.345,436.815,461.678
38008744,38000488,"TrentinoAA",572,1,0.6535,0.5197,0.9807,9.0079,1,0,0,0,28476,-0.356,-0.2765,-0.3506,3.33333333333333,3.33333333333333,0.983333333333333,0.5094,0.685,-1.24,-1.9346,1,1,0,0,1,1,0,1,1.1563,0,0,0,4,0.2947,0.3708,0.7454,674.777,586.294,651.869
38008745,38000270,"0",155,1,0.9756,0.2927,-0.5311,7.561,0,0,0,0,33276,-0.356,0.5942,-0.6101,5,4,0.416666666666667,-0.3558,0.3377,-0.1163,0.2822,0,0,1,NA,1,NA,0,NA,0.0321,NA,NA,NA,21,-1.0127,-1.2276,-0.9094,293.485,422.562,338.415
38008748,38000094,"0",265,1,0.4857,0.1571,-0.7289,7.5714,1,1,0,0,40024,-0.1892,1.1935,-1.2922,3.33333333333333,3.33333333333333,0.633333333333333,-0.7825,-0.8816,-1.5176,-1.1832,1,0,1,1,1,0,1,1,0.0321,0,0,1,NA,-0.8482,0.267,0.1104,387.819,276.075,334.559
38008753,38000186,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,38717,-0.6174,0.2466,1.3185,2.5,3.33333333333333,0.5,-1.7159,-0.7097,-1.3492,-2.3141,0,1,0,1,1,1,0,0,0.1927,1,0,1,NA,0.0603,-0.7778,NA,415.579,479.179,429.344
38008754,38000125,"0",997,1,0.7412,0.0921,-0.3599,8.7456,1,0,0,0,29033,-0.4343,-0.9792,-1.0005,3.33333333333333,3.33333333333333,0.5,0.5094,0.5305,-0.1651,-0.1433,1,1,0,1,NA,1,0,0,-0.1108,1,0,1,5,0.2035,0.3708,NA,453.769,453.087,429.203
38008755,38000126,"TrentinoAA",492,0.9786,0.8953,0.1163,1.8402,11.4419,0,0,0,0,28397,-0.8341,-1.0233,NA,3.33333333333333,3.33333333333333,0.35,-0.1522,0.1911,-0.5512,1.4098,0,1,0,0,1,1,1,1,-0.9814,1,1,1,32,-0.6981,1.0728,0.7454,576.072,511.039,543.827
38008756,38000112,"0",819,1,0.8111,0.1389,0.8718,9.1,1,0,0,0,29349,0.2834,-0.356,-0.2683,3.66666666666667,5.5,0.383333333333333,0.5094,0.5305,-0.8771,-0.0465,1,0,1,1,0,1,0,1,0.0659,1,1,1,16,1.0269,-0.2714,-0.9621,542.488,567.42,542.993
38008758,38000213,"Campania",1028,1,0.9224,0.056,-0.8644,8.8621,1,0,0,0,53686,2.1655,1.1836,-1.0086,4,4,0.416666666666667,0.5094,0.408,1.8543,-0.2814,0,0,1,0,1,1,1,1,1.1563,1,1,1,53,0.6642,0.3708,0.1104,369.941,384.366,389.793
38008759,38000036,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,34763,-0.1892,0.2821,1.3185,NA,NA,NA,NA,NA,-0.7662,1.1338,0,0,1,1,1,NA,1,1,-0.1108,NA,NA,NA,NA,-0.3381,NA,NA,430.27,488.984,458.472
