"","school_id","region_Campania","region_Lombardia","private_government","private_independent","school_size","overcrowded_classes","ISCED_orient","pcs_per_student","internet_percentage","edu_leadership","curricular_development","istructional_leadership","professional_development","curricular_responsability","resources_responsability","school_authonomy","teacher_participation","material_shortage","staff_shortage","certified_teacher_prop","teacher_num","sci_teacher_prop","certified_sci_teacher_prop","creative_activities","science_resources","teacher_hindering_behav","student_hindering_behav","student_teacher_ratio","student_id","dimension_city","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","pv5math","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school"
"2088",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38003664,1,39423,-0.0835,-1.4342,0.0039,3,3,2.21666666666667,-0.3121,-0.0848,-0.7213,-0.2039,550.509,0,0,0,NA,1,1,1,1
"2089",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38009031,1,40988,0.2737,1.0863,-0.7439,3,3,0.0166666666666667,0.5895,0.4263,-0.4291,-2.505,607.334,0,0,1,0,1,1,0,1
"2090",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38002254,1,29002,-0.8341,-0.5464,1.0438,3,3,0.866666666666667,-0.1379,0.9659,-0.4954,0.0921,577.022,0,1,0,1,1,1,1,1
"2091",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38004959,1,36432,-0.5041,-0.294,-0.6614,3,3,0.0166666666666667,-0.4318,0.0223,-1.4246,-0.6871,500.047,0,1,0,0,1,1,1,1
"2092",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38017745,1,46864,2.1655,-0.4892,1.1892,3,3,2.3,1.3859,0.6584,-1.8178,-0.4221,462.96,1,1,0,1,1,1,1,1
"2093",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38006733,1,40919,-0.2107,-0.218,0.0039,3,3,2.3,-1.4885,0.4428,-1.8309,-0.7849,570.56,1,0,1,0,1,1,0,0
"2094",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38007508,1,32282,-0.522,-1.0251,0.2884,3,3,1.23333333333333,-0.6284,-0.0968,-1.3281,0.5769,479.569,1,1,0,1,1,1,1,1
"2095",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38005637,1,39511,-0.0835,0.906,-0.6847,3,3,2.3,0.5094,0.5305,-0.8771,-0.1593,489.607,1,0,1,1,1,1,1,1
"2096",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38001845,1,44082,0.7777,-0.5295,1.3818,3,3,1.35,0.0992,0.1329,-0.4849,-0.9024,459.752,1,1,0,0,1,1,1,1
"2097",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38007824,1,35173,-0.222,-0.3403,NA,3,3,0.0166666666666667,-1.2744,-1.1931,-1.5929,-1.1801,511.968,1,1,0,1,1,1,1,1
"2098",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38017369,1,38857,-0.2236,0.6423,0.9337,3,3,1.81666666666667,-0.2121,-0.3859,-1.9594,-0.2039,450.351,1,1,0,0,1,1,1,1
"2099",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38011684,1,43794,0.2162,-0.6021,NA,3,3,NA,-0.395,1.2758,-1.0676,1.4098,500.2,1,1,0,1,1,1,1,1
"2100",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38004493,1,51196,2.1655,-0.2674,0.0039,3,3,1.35,0.5094,0.928,0.1111,-0.8371,644.108,1,1,0,1,1,1,1,1
"2101",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38004313,1,36050,-0.0144,-0.8247,-2.4162,3,3,0.416666666666667,1.4222,0.0548,-3.0877,-0.6844,488.457,1,1,0,0,1,0,1,1
"2102",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38001505,1,34175,0.7777,-0.7076,0.2829,3,3,0.716666666666667,2.1635,0.8185,-1.173,-1.1166,598.401,1,1,0,1,1,0,1,1
"2103",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38002131,1,25252,-0.7039,-0.5458,-0.5148,3,3,0.0166666666666667,0.8904,2.4511,-1.2132,-1.1801,590.508,1,0,1,1,1,1,1,1
"2104",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38008422,1,34001,-0.4504,-0.962,-0.107,3,3,2.21666666666667,1.1249,0.3209,-2.1096,-0.4221,557.396,1,1,0,0,1,1,1,1
"2105",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38009819,1,34798,0.1157,-0.4223,0.9337,2,3,1.9,0.5094,0.5305,-0.1651,0.5209,497.3,1,0,1,0,1,1,1,1
"2106",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38016786,1,30638,-0.7039,-1.0236,1.3185,3,3,2.3,-0.8372,-0.1339,-0.1984,0.5873,524.513,1,1,0,0,1,1,1,1
"2107",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38017064,1,36615,0.2737,-0.308,-0.4234,3,2,0.0166666666666667,1.0637,1.1786,-0.8234,-0.123,424.411,1,1,0,1,1,1,1,1
"2108",38000088,0,0,0,0,330,0,1,0.5588,1,-1.611,-2.2598,-1.223,-2.1024,0.0554,-0.5684,0.75,5,-0.3301,0.2838,0.2198,45.5,0.4835,0.8409,0,5,1.1102,1.1957,7.2527,38005851,1,33319,-0.5041,0.3292,-0.3506,3,3,0.416666666666667,0.1458,1.4766,-1.1415,0.2092,530.337,1,0,1,1,1,0,0,1
"2109",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38008079,NA,39514,2.1655,-0.2428,NA,2,2,0.0166666666666667,0.5094,2.4511,0.6381,0.0921,323.096,0,1,0,1,1,1,1,0
"2110",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38002832,NA,35031,0.0058,-0.4137,NA,2,2,0.416666666666667,0.5094,0.408,-0.9854,-0.6871,462.304,0,0,1,1,0,1,1,0
"2111",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38011334,NA,31592,0.1157,-0.3748,NA,2,2,0.2,-2.1154,-2.4981,-0.4291,-1.7918,331.003,0,0,1,1,1,1,0,0
"2112",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38012227,NA,37455,-0.4343,1.223,-1.0005,2,6,0.2,2.1635,0.1973,-0.8745,0.0532,294.678,1,0,1,1,1,1,0,0
"2113",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38004136,NA,16311,-1.6287,-0.1951,NA,3,2,0.2,-0.0885,0.0683,-3.0877,-2.505,422.847,0,0,1,0,1,1,0,0
"2114",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38018471,NA,38700,0.3744,0.6935,-1.0806,4,2,0.2,-0.655,-0.3957,-2.1202,-0.9491,371.28,1,0,1,NA,1,1,0,0
"2115",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38004185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.091,1,NA,NA,NA,NA,NA,NA,NA
"2116",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38007489,NA,34145,-0.2818,-0.3223,0.0663,5,1.66666666666667,0.35,0.5094,0.5305,0.4094,0.1441,389.388,1,0,1,1,0,1,1,1
"2117",38000089,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.7997,-0.3422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38004560,NA,28175,-1.6287,-0.5747,NA,1.83333333333333,33,0.183333333333333,-0.7135,-0.14,-0.8771,-0.9377,330.603,1,1,0,1,1,1,0,0
"2118",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38005225,3,24627,-1.6287,-1.0791,0.025,3.66666666666667,4.58333333333333,0.816666666666667,-0.7648,-2.4981,-0.8771,0.9874,342.791,0,1,0,0,1,1,1,1
"2119",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38004591,3,33614,-0.222,-0.3832,-0.93,3.66666666666667,5.5,0.816666666666667,-1.3786,-0.0724,0.0078,1.7184,300.657,0,0,1,0,1,1,1,1
"2120",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38011136,3,26406,-0.4343,-1.8093,0.3581,1.33333333333333,1.33333333333333,0.133333333333333,1.4062,1.1191,-0.5643,-0.0374,299.722,0,0,0,0,1,1,1,1
"2121",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38013719,3,29332,-0.0071,-1.5364,-0.7077,4,5,0.583333333333333,-0.3522,0.0683,0.8101,-0.8219,376.224,1,0,0,1,1,1,1,1
"2122",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38019689,3,32887,0.2834,-0.1646,-1.6412,9,7,1.23333333333333,-2.1154,NA,1.8543,0.94,368.683,1,0,1,1,1,0,1,1
"2123",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38005664,3,39914,0.7777,-0.786,-0.8033,0,4.5,0.583333333333333,-2.1154,-0.9073,0.4239,0.8531,415.39,1,1,0,1,1,1,0,0
"2124",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38000568,3,37500,0.1376,0.1295,-1.0532,4,4,0.416666666666667,-0.0982,0.1617,0.645,0.8531,377.394,1,0,1,1,1,1,1,1
"2125",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38017587,3,40316,1.0478,-0.9579,0.0039,2.66666666666667,4,0.266666666666667,-0.8208,-2.4981,-0.8133,0.7186,341.323,0,0,0,0,1,1,1,1
"2126",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38009493,3,40454,1.0478,-1.045,0.6605,4,4,0.416666666666667,-0.8208,-0.3744,0.1111,1.0016,259.447,0,0,0,1,1,1,1,1
"2127",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38010640,3,34983,0.3005,-0.9259,-0.1107,3.66666666666667,5.5,0.666666666666667,-2.1154,-0.7742,-1.5929,1.0461,231.358,0,1,0,1,1,1,1,1
"2128",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38017638,3,34298,0.3005,-1.4986,-0.1107,3.66666666666667,5.5,0.666666666666667,-2.1154,-0.7742,-1.3281,1.0461,337.621,0,0,0,1,1,1,1,1
"2129",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38007288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.803,0,NA,NA,NA,NA,NA,NA,NA
"2130",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38012215,3,33581,-0.2598,-0.7708,-1.1306,3,5.25,0.316666666666667,-0.8499,0.5305,0.0543,0.2423,381.185,1,1,0,0,1,0,1,0
"2131",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38009987,3,16837,-0.522,-2.5086,NA,4,6,NA,-2.1154,-2.4981,1.8543,0.5209,356.176,1,0,0,0,1,0,0,0
"2132",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38007390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.362,1,NA,NA,NA,NA,NA,NA,NA
"2133",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38009616,3,30742,-1.6287,-1.5259,-1.3567,3.66666666666667,3.66666666666667,0.383333333333333,-0.8208,-0.3744,-0.5996,-0.0436,252.637,1,0,0,0,1,1,0,0
"2134",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38010990,3,44354,2.1655,-0.0298,0.0039,3.66666666666667,5.5,0.666666666666667,-0.8208,-0.3744,0.4277,-0.0345,352.365,1,0,1,1,1,1,1,1
"2135",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38014391,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.931,1,NA,NA,NA,NA,NA,NA,NA
"2136",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38012751,3,46431,-0.1892,1.5529,NA,NA,NA,NA,NA,NA,-1.9013,-0.5832,350.037,0,0,1,NA,1,NA,NA,NA
"2137",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38010293,3,28610,-0.2031,-1.4183,NA,2.75,5.5,NA,-2.1154,-0.9454,-0.0468,0.0647,409.791,0,0,0,1,1,NA,0,NA
"2138",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38003862,3,31552,-0.1892,-1.6408,NA,2.5,5,0.633333333333333,0.0992,0.4228,1.0385,0.7993,464.304,1,0,0,1,1,1,1,1
"2139",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38010482,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.37,1,0,1,NA,NA,NA,NA,NA
"2140",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38017287,3,29999,-0.6174,-0.4478,-2.4162,4,7,0.416666666666667,0.5094,0.5305,0.1218,NA,384.145,1,1,0,1,1,1,1,1
"2141",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38005825,3,34837,0.0636,-1.7805,NA,NA,NA,NA,1.4062,NA,1.8543,0.94,345.488,1,0,0,0,1,1,1,1
"2142",38000090,1,0,0,0,1322,1,1,0.3497,1,-0.0187,-0.1461,-0.2147,NA,1.4806,-0.7192,0.58,6,1.7302,0.4864,0.9441,80.5,0.0994,1,2,4,0.6543,-1.2619,16.4224,38007384,3,38847,0.3744,-0.2466,0.0039,3.66666666666667,5.5,0.533333333333333,0.5094,0.5305,-0.0495,0.5209,421.055,1,1,0,1,1,1,0,0
"2143",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38016477,3,38197,0.3005,-0.0639,-1.0005,3.66666666666667,5.5,0.383333333333333,-0.7676,0.1123,-0.61,1.7184,411.702,0,1,0,0,1,1,1,1
"2144",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38012826,3,35599,-0.0652,-0.0643,-0.5803,3.66666666666667,5.5,0.383333333333333,0.8904,0.3685,0.8101,1.3538,396.989,1,0,1,1,0,1,1,1
"2145",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38000318,3,34445,-0.5975,-1.5758,0.8934,4,4,0.716666666666667,0.5094,NA,-0.2315,-0.0746,632.131,0,0,0,0,1,1,1,1
"2146",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38011123,3,36065,0.7777,-1.475,1.3751,4,4,0.716666666666667,-1.6436,-0.9308,0.5539,0.5485,392.592,0,0,0,0,1,0,0,0
"2147",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38016916,3,30745,-0.1338,-0.503,0.8934,0.833333333333333,0.833333333333333,0.166666666666667,-0.1833,-0.3187,-0.8234,0.5209,552.208,0,1,0,0,1,1,0,0
"2148",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38005204,3,53855,2.1655,0.238,-0.3809,3.66666666666667,3.66666666666667,0.666666666666667,-0.1522,0.3721,-0.9207,1.3538,458.777,0,0,0,NA,1,1,0,1
"2149",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38012959,3,38436,NA,-0.613,-0.2683,4,4,0.716666666666667,-0.8208,-0.1178,-0.1651,-0.308,422.937,0,1,0,0,1,1,1,1
"2150",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38003238,3,39435,-0.3331,-0.5969,-0.2296,4,5,0.716666666666667,-1.0127,-0.2397,-0.2111,-0.4886,487.286,0,1,0,0,0,1,1,1
"2151",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38003097,3,36656,-0.2598,-0.5958,0.2829,2.75,5.5,0.666666666666667,0.5094,-0.1558,-0.5996,0.1343,469.371,0,1,0,0,1,1,1,1
"2152",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38002270,3,36277,-0.356,-0.837,-0.6688,3.66666666666667,3.66666666666667,0.666666666666667,-1.2109,-1.0724,-0.7662,-0.2702,477.521,0,1,0,0,1,1,1,0
"2153",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38013743,3,39265,0.0768,-0.5804,-0.5803,4,3,0.716666666666667,-0.3398,0.1075,0.8598,-0.8109,576.678,0,1,0,1,1,1,0,1
"2154",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38017283,3,35587,-0.7039,0.6171,-0.4889,4,3,0.716666666666667,0.5094,0.1473,-0.756,1.7184,586.83,0,0,1,0,1,1,0,1
"2155",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38017731,3,30248,2.1655,-0.9118,-0.7439,3.66666666666667,3.66666666666667,0.666666666666667,-0.2145,0.1042,-0.8771,-0.0836,529.898,0,1,0,1,1,1,0,1
"2156",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38013534,3,49932,1.0478,1.3718,0.2829,4,6,0.416666666666667,0.5094,1.0787,0.2915,0.6725,621.134,1,0,1,1,1,1,0,1
"2157",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38015664,3,41475,2.1655,-1.1108,0.0091,3.66666666666667,5.5,0.383333333333333,0.5094,0.6098,0.1111,0.6725,515.786,1,0,0,1,1,1,1,1
"2158",38000092,0,0,0,0,812,0,1,0.8,0.25,0.3341,0.1512,0.2905,0.1158,-0.2296,-0.782,0.5,4,-0.849,1.117,0.9291,63.5,0.0472,1,1,6,0.4447,0.6298,12.7874,38015353,3,27434,-0.831,-1.6062,-0.3809,3.66666666666667,3.66666666666667,0.666666666666667,-1.0406,-0.9308,0.4631,-0.0746,473.972,1,0,0,1,1,1,0,0
